epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,874.86,1.47832,1.16135,1.13821,0.80569,0.55411,0.86711,0.49763,1.49557,1.60947,1.20165,0.00118595,0.00118595,0.00118595
51,894.152,1.46978,1.1216,1.15272,0.80569,0.55411,0.86711,0.49763,1.49557,1.60947,1.20165,0.00119322,0.00119322,0.00119322
52,913.888,1.45969,1.12435,1.16341,0.78075,0.82113,0.91023,0.53453,1.46632,1.41007,1.20597,0.0011885,0.0011885,0.0011885
53,932.27,1.48627,1.11519,1.15252,0.78075,0.82113,0.91023,0.53453,1.46632,1.41007,1.20597,0.00118378,0.00118378,0.00118378
54,950.851,1.47484,1.14296,1.18003,0.79341,0.82306,0.92423,0.52015,1.53798,1.28225,1.2524,0.00117907,0.00117907,0.00117907
55,967.296,1.43609,1.15421,1.17011,0.79341,0.82306,0.92423,0.52015,1.53798,1.28225,1.2524,0.00117435,0.00117435,0.00117435
56,984.209,1.4405,1.09874,1.25525,0.72171,0.73894,0.85516,0.44531,1.74491,1.2332,1.36076,0.00116964,0.00116964,0.00116964
57,1001.58,1.52342,1.05274,1.21814,0.72171,0.73894,0.85516,0.44531,1.74491,1.2332,1.36076,0.00116492,0.00116492,0.00116492
58,1018.36,1.50815,1.11498,1.2327,0.6772,0.84347,0.90096,0.48704,1.61046,1.2272,1.30403,0.00116021,0.00116021,0.00116021
59,1035.49,1.39742,1.05564,1.21783,0.6772,0.84347,0.90096,0.48704,1.61046,1.2272,1.30403,0.00115549,0.00115549,0.00115549
60,1052.8,1.46611,1.10896,1.16635,0.6693,0.81029,0.87563,0.49619,1.53288,1.24364,1.26639,0.00115077,0.00115077,0.00115077
61,1070.28,1.47599,1.13518,1.0949,0.6693,0.81029,0.87563,0.49619,1.53288,1.24364,1.26639,0.00114606,0.00114606,0.00114606
62,1088.71,1.36514,1.03435,1.12745,0.67794,0.80101,0.89087,0.53379,1.40937,1.21197,1.21376,0.00114134,0.00114134,0.00114134
63,1106.78,1.51852,1.08309,1.12981,0.67794,0.80101,0.89087,0.53379,1.40937,1.21197,1.21376,0.00113663,0.00113663,0.00113663
64,1125.67,1.45783,1.06691,1.16833,0.67334,0.64912,0.85899,0.49264,1.46192,1.20704,1.21696,0.00113191,0.00113191,0.00113191
65,1143.8,1.55472,1.06627,1.17767,0.67334,0.64912,0.85899,0.49264,1.46192,1.20704,1.21696,0.0011272,0.0011272,0.0011272
66,1160.44,1.42272,1.05403,1.20478,0.80506,0.56491,0.73355,0.37983,1.6994,1.23764,1.31155,0.00112248,0.00112248,0.00112248
67,1179.41,1.58484,1.04268,1.18426,0.80506,0.56491,0.73355,0.37983,1.6994,1.23764,1.31155,0.00111776,0.00111776,0.00111776
68,1195.38,1.49033,1.08496,1.15205,0.78818,0.54528,0.72425,0.37847,1.74956,1.27543,1.34569,0.00111305,0.00111305,0.00111305
69,1212.69,1.39224,1.03625,1.13702,0.78818,0.54528,0.72425,0.37847,1.74956,1.27543,1.34569,0.00110833,0.00110833,0.00110833
70,1228.99,1.43845,1.02495,1.14773,0.80747,0.62201,0.83834,0.48065,1.51809,1.21788,1.24734,0.00110362,0.00110362,0.00110362
71,1248.04,1.55279,1.09424,1.16879,0.80747,0.62201,0.83834,0.48065,1.51809,1.21788,1.24734,0.0010989,0.0010989,0.0010989
72,1264.5,1.45169,1.15228,1.12923,0.83588,0.62088,0.87664,0.49821,1.55572,1.16451,1.27164,0.00109419,0.00109419,0.00109419
73,1280.92,1.34069,0.99103,1.12797,0.83588,0.62088,0.87664,0.49821,1.55572,1.16451,1.27164,0.00108947,0.00108947,0.00108947
74,1297.31,1.51691,1.1004,1.1664,0.67955,0.66667,0.90403,0.4825,1.63181,1.16272,1.29566,0.00108475,0.00108475,0.00108475
75,1313.43,1.35235,1.01561,1.10962,0.67955,0.66667,0.90403,0.4825,1.63181,1.16272,1.29566,0.00108004,0.00108004,0.00108004
76,1330.73,1.46583,0.99324,1.16835,0.71926,0.94776,0.94879,0.52487,1.59755,1.0714,1.28523,0.00107532,0.00107532,0.00107532
77,1347.08,1.4051,1.02005,1.14203,0.71926,0.94776,0.94879,0.52487,1.59755,1.0714,1.28523,0.00107061,0.00107061,0.00107061
78,1363.86,1.38272,0.97709,1.07144,0.73912,0.9853,0.97943,0.58061,1.53692,1.04421,1.26319,0.00106589,0.00106589,0.00106589
79,1381.31,1.41978,1.02422,1.1115,0.73912,0.9853,0.97943,0.58061,1.53692,1.04421,1.26319,0.00106118,0.00106118,0.00106118
80,1396.55,1.45526,1.05693,1.21182,0.74776,0.86079,0.93048,0.52238,1.60025,1.0811,1.29743,0.00105646,0.00105646,0.00105646
81,1411.47,1.33671,1.01447,1.14452,0.74776,0.86079,0.93048,0.52238,1.60025,1.0811,1.29743,0.00105174,0.00105174,0.00105174
82,1428.62,1.35969,0.9736,1.1046,0.724,0.76023,0.82971,0.39991,1.77443,1.12914,1.40406,0.00104703,0.00104703,0.00104703
83,1444.11,1.45015,1.07256,1.17659,0.724,0.76023,0.82971,0.39991,1.77443,1.12914,1.40406,0.00104231,0.00104231,0.00104231
84,1459.99,1.32993,0.9812,1.12128,0.74851,0.77778,0.81546,0.42165,1.7287,1.11245,1.37105,0.0010376,0.0010376,0.0010376
85,1476.92,1.39021,0.97297,1.17041,0.74851,0.77778,0.81546,0.42165,1.7287,1.11245,1.37105,0.00103288,0.00103288,0.00103288
86,1493.8,1.32582,0.98533,1.11685,0.75155,0.84139,0.90366,0.54759,1.55021,1.05396,1.26426,0.00102817,0.00102817,0.00102817
87,1509.58,1.28204,0.92607,1.12895,0.75155,0.84139,0.90366,0.54759,1.55021,1.05396,1.26426,0.00102345,0.00102345,0.00102345
88,1524.77,1.36388,0.96673,1.16784,0.6988,0.95548,0.93771,0.5565,1.56156,1.01971,1.27643,0.00101873,0.00101873,0.00101873
89,1540.86,1.32262,0.89935,1.12856,0.6988,0.95548,0.93771,0.5565,1.56156,1.01971,1.27643,0.00101402,0.00101402,0.00101402
90,1558.24,1.36209,0.98497,1.08925,0.75477,0.88458,0.9683,0.57498,1.6454,1.00034,1.31509,0.0010093,0.0010093,0.0010093
91,1575.94,1.34198,0.97212,1.04836,0.75477,0.88458,0.9683,0.57498,1.6454,1.00034,1.31509,0.00100459,0.00100459,0.00100459
92,1592.06,1.31437,0.98927,1.11726,0.74904,0.90102,0.97675,0.53994,1.63903,0.98189,1.31136,0.000999871,0.000999871,0.000999871
93,1607.8,1.29277,0.91584,1.05884,0.74904,0.90102,0.97675,0.53994,1.63903,0.98189,1.31136,0.000995156,0.000995156,0.000995156
94,1624,1.30806,0.91042,1.11523,0.75043,0.93183,0.983,0.5439,1.58703,0.94986,1.2909,0.00099044,0.00099044,0.00099044
95,1640.09,1.31696,0.94066,1.13378,0.75043,0.93183,0.983,0.5439,1.58703,0.94986,1.2909,0.000985724,0.000985724,0.000985724
96,1656.22,1.27775,1.0162,1.13321,0.76417,1,0.98429,0.55715,1.5497,0.95179,1.29229,0.000981008,0.000981008,0.000981008
97,1673.01,1.31011,0.90706,1.08045,0.76417,1,0.98429,0.55715,1.5497,0.95179,1.29229,0.000976293,0.000976293,0.000976293
98,1689.06,1.28936,0.92948,1.09663,0.7589,1,0.97125,0.60722,1.48085,0.96745,1.27301,0.000971577,0.000971577,0.000971577
99,1705.96,1.31553,0.94513,1.09236,0.7589,1,0.97125,0.60722,1.48085,0.96745,1.27301,0.000966861,0.000966861,0.000966861
100,1722.91,1.39296,0.9527,1.20792,0.74284,0.87272,0.9635,0.6003,1.51173,0.97806,1.27877,0.000962146,0.000962146,0.000962146
101,1738.27,1.36557,0.92105,1.14015,0.74284,0.87272,0.9635,0.6003,1.51173,0.97806,1.27877,0.00095743,0.00095743,0.00095743
102,1754.34,1.27893,0.89329,1.08837,0.73978,0.88635,0.95828,0.59722,1.50962,0.97235,1.26203,0.000952714,0.000952714,0.000952714
103,1772.25,1.26791,0.96805,1.04909,0.73978,0.88635,0.95828,0.59722,1.50962,0.97235,1.26203,0.000947999,0.000947999,0.000947999
104,1789.74,1.26521,0.94151,1.04934,0.72785,1,0.98275,0.617,1.5079,0.94028,1.23943,0.000943283,0.000943283,0.000943283
105,1807.24,1.2694,0.8615,1.04474,0.72785,1,0.98275,0.617,1.5079,0.94028,1.23943,0.000938567,0.000938567,0.000938567
106,1823.93,1.248,0.88232,1.05268,0.69069,1,0.98416,0.60757,1.53703,0.94184,1.25201,0.000933851,0.000933851,0.000933851
107,1840.74,1.39945,0.93379,1.09206,0.69069,1,0.98416,0.60757,1.53703,0.94184,1.25201,0.000929136,0.000929136,0.000929136
108,1856.26,1.23367,0.91278,1.08547,0.68893,1,0.95083,0.55364,1.57797,0.97596,1.29221,0.00092442,0.00092442,0.00092442
109,1873.9,1.4443,0.93538,1.06541,0.68893,1,0.95083,0.55364,1.57797,0.97596,1.29221,0.000919704,0.000919704,0.000919704
110,1890.76,1.32287,0.91431,1.07681,0.66125,0.9911,0.94893,0.54792,1.57657,1.01234,1.30583,0.000914989,0.000914989,0.000914989
111,1908.07,1.38321,0.93421,1.061,0.66125,0.9911,0.94893,0.54792,1.57657,1.01234,1.30583,0.000910273,0.000910273,0.000910273
112,1924.12,1.35575,0.89553,1.08802,0.63964,0.95115,0.94761,0.5745,1.54367,1.03061,1.28381,0.000905557,0.000905557,0.000905557
113,1940.36,1.39101,0.92324,1.07846,0.63964,0.95115,0.94761,0.5745,1.54367,1.03061,1.28381,0.000900842,0.000900842,0.000900842
114,1957.23,1.22493,0.88684,1.05024,0.64935,0.91324,0.94749,0.56766,1.57231,1.05752,1.27577,0.000896126,0.000896126,0.000896126
115,1972.66,1.28533,1.00445,1.11274,0.64935,0.91324,0.94749,0.56766,1.57231,1.05752,1.27577,0.00089141,0.00089141,0.00089141
116,1989.54,1.31876,0.93078,1.08503,0.87769,0.61404,0.91606,0.51961,1.64041,1.04643,1.29994,0.000886694,0.000886694,0.000886694
117,2005.68,1.28306,0.9292,1.0605,0.87769,0.61404,0.91606,0.51961,1.64041,1.04643,1.29994,0.000881979,0.000881979,0.000881979
118,2021.48,1.31513,0.9026,1.13787,0.68208,0.87459,0.91419,0.5309,1.58616,1.03302,1.27306,0.000877263,0.000877263,0.000877263
119,2037.17,1.28586,0.9316,1.13641,0.68208,0.87459,0.91419,0.5309,1.58616,1.03302,1.27306,0.000872547,0.000872547,0.000872547
120,2053.33,1.35687,0.92328,1.08556,0.70574,0.89622,0.98265,0.61888,1.49866,0.96995,1.246,0.000867832,0.000867832,0.000867832
121,2069.36,1.3008,0.88218,1.09115,0.70574,0.89622,0.98265,0.61888,1.49866,0.96995,1.246,0.000863116,0.000863116,0.000863116
122,2086.88,1.29744,0.87374,1.13948,0.71441,0.8716,0.98315,0.61899,1.50076,0.96677,1.24736,0.0008584,0.0008584,0.0008584
123,2103.01,1.25281,0.84219,1.0774,0.71441,0.8716,0.98315,0.61899,1.50076,0.96677,1.24736,0.000853685,0.000853685,0.000853685
124,2118.8,1.37598,0.93158,1.14291,1,0.57783,0.98258,0.55215,1.5668,0.99249,1.28262,0.000848969,0.000848969,0.000848969
125,2135.37,1.19501,0.91526,1.07151,1,0.57783,0.98258,0.55215,1.5668,0.99249,1.28262,0.000844253,0.000844253,0.000844253
126,2153.37,1.27506,0.86582,1.07756,0.91462,0.57895,0.97235,0.55776,1.58749,1.01306,1.29244,0.000839537,0.000839537,0.000839537
127,2170.77,1.19137,0.83299,1.04465,0.91462,0.57895,0.97235,0.55776,1.58749,1.01306,1.29244,0.000834822,0.000834822,0.000834822
128,2189.11,1.33292,0.84995,1.10421,0.93732,0.55671,0.98622,0.57261,1.5406,1.02736,1.27568,0.000830106,0.000830106,0.000830106
129,2208.13,1.14284,0.84349,1.06243,0.93732,0.55671,0.98622,0.57261,1.5406,1.02736,1.27568,0.00082539,0.00082539,0.00082539
130,2237.61,1.38026,0.90279,1.12835,0.86419,0.61404,0.87991,0.51121,1.52799,1.07364,1.28433,0.000820675,0.000820675,0.000820675
131,2256.29,1.13667,0.81677,1.05297,0.86419,0.61404,0.87991,0.51121,1.52799,1.07364,1.28433,0.000815959,0.000815959,0.000815959
132,2275.28,1.29391,0.88778,1.09961,0.85214,0.63158,0.8782,0.51086,1.55287,1.07506,1.29592,0.000811243,0.000811243,0.000811243
133,2295.16,1.23262,0.84954,1.05039,0.85214,0.63158,0.8782,0.51086,1.55287,1.07506,1.29592,0.000806528,0.000806528,0.000806528
134,2312.99,1.23559,0.88327,1.05879,0.96994,0.57895,0.90086,0.55472,1.55593,1.03128,1.28644,0.000801812,0.000801812,0.000801812
135,2332.37,1.23202,0.84614,1.06625,0.96994,0.57895,0.90086,0.55472,1.55593,1.03128,1.28644,0.000797096,0.000797096,0.000797096
136,2350.28,1.24862,0.83107,1.09374,0.95341,0.62945,0.90767,0.51469,1.60385,1.01172,1.30705,0.00079238,0.00079238,0.00079238
137,2369.16,1.28402,0.88133,1.09294,0.95341,0.62945,0.90767,0.51469,1.60385,1.01172,1.30705,0.000787665,0.000787665,0.000787665
138,2386.84,1.17462,0.812,1.05555,0.96793,0.65632,0.96083,0.50979,1.64881,1.03085,1.35086,0.000782949,0.000782949,0.000782949
139,2405.54,1.19406,0.85942,1.05394,0.96793,0.65632,0.96083,0.50979,1.64881,1.03085,1.35086,0.000778233,0.000778233,0.000778233
140,2422.7,1.14269,0.78369,1.04595,0.71348,0.84672,0.95885,0.51608,1.63015,1.0113,1.33487,0.000773518,0.000773518,0.000773518
141,2439.42,1.1573,0.80374,1.05948,0.71348,0.84672,0.95885,0.51608,1.63015,1.0113,1.33487,0.000768802,0.000768802,0.000768802
142,2456.83,1.24441,0.83329,1.04773,0.71127,0.84629,0.95876,0.54394,1.61234,0.99531,1.31712,0.000764086,0.000764086,0.000764086
143,2475.64,1.20763,0.83262,1.03664,0.71127,0.84629,0.95876,0.54394,1.61234,0.99531,1.31712,0.000759371,0.000759371,0.000759371
144,2494.91,1.1819,0.8098,1.05074,0.72614,0.77778,0.9331,0.52751,1.59806,0.97362,1.31572,0.000754655,0.000754655,0.000754655
145,2514.11,1.19638,0.83544,1.02266,0.72614,0.77778,0.9331,0.52751,1.59806,0.97362,1.31572,0.000749939,0.000749939,0.000749939
146,2531.58,1.08246,0.76363,1.0403,0.71986,0.77778,0.93773,0.54306,1.60736,0.97682,1.33838,0.000745223,0.000745223,0.000745223
147,2548.92,1.12135,0.89106,1.07647,0.71986,0.77778,0.93773,0.54306,1.60736,0.97682,1.33838,0.000740508,0.000740508,0.000740508
148,2566.47,1.15153,0.77402,1.0692,0.66235,0.77778,0.93597,0.52923,1.66799,1.01801,1.39351,0.000735792,0.000735792,0.000735792
149,2584.52,1.15376,0.79902,1.04662,0.66235,0.77778,0.93597,0.52923,1.66799,1.01801,1.39351,0.000731076,0.000731076,0.000731076
150,2601.94,1.17461,0.7633,1.05476,0.62926,0.77778,0.93513,0.54065,1.65693,1.03604,1.3846,0.000726361,0.000726361,0.000726361
151,2619.38,1.21263,0.82487,1.0345,0.62926,0.77778,0.93513,0.54065,1.65693,1.03604,1.3846,0.000721645,0.000721645,0.000721645
152,2636.3,1.11817,0.82574,1.02978,0.90318,0.60598,0.90306,0.54024,1.61799,1.04512,1.34788,0.000716929,0.000716929,0.000716929
153,2653.57,1.22603,0.79957,1.07247,0.90318,0.60598,0.90306,0.54024,1.61799,1.04512,1.34788,0.000712214,0.000712214,0.000712214
154,2671.52,1.18604,0.75551,1.06862,0.91399,0.58491,0.9029,0.52206,1.62638,1.07381,1.36303,0.000707498,0.000707498,0.000707498
155,2689.63,1.24019,0.86802,1.08286,0.91399,0.58491,0.9029,0.52206,1.62638,1.07381,1.36303,0.000702782,0.000702782,0.000702782
156,2708.1,1.09844,0.74807,1.01435,0.93638,0.57895,0.83667,0.41091,1.74702,1.11617,1.44863,0.000698066,0.000698066,0.000698066
157,2725.97,1.2152,0.84263,1.03616,0.93638,0.57895,0.83667,0.41091,1.74702,1.11617,1.44863,0.000693351,0.000693351,0.000693351
158,2742.96,1.12347,0.8198,1.05079,0.90068,0.60557,0.8504,0.41169,1.74625,1.10961,1.44111,0.000688635,0.000688635,0.000688635
159,2761.19,1.1467,0.81008,1.04481,0.90068,0.60557,0.8504,0.41169,1.74625,1.10961,1.44111,0.000683919,0.000683919,0.000683919
160,2779.35,1.13621,0.81698,1.0519,0.86182,0.66667,0.88714,0.47421,1.70618,1.0635,1.41014,0.000679204,0.000679204,0.000679204
161,2797.85,1.14234,0.75045,1.04797,0.86182,0.66667,0.88714,0.47421,1.70618,1.0635,1.41014,0.000674488,0.000674488,0.000674488
162,2814.98,1.20001,0.79551,1.07649,0.85163,0.66667,0.9073,0.4919,1.69801,1.04032,1.40495,0.000669772,0.000669772,0.000669772
163,2832.75,1.14151,0.78544,1.02274,0.85163,0.66667,0.9073,0.4919,1.69801,1.04032,1.40495,0.000665057,0.000665057,0.000665057
164,2849.62,1.10137,0.78533,1.0564,0.84061,0.66667,0.87007,0.48119,1.65301,1.02838,1.37505,0.000660341,0.000660341,0.000660341
165,2866.86,1.13224,0.80906,1.02111,0.84061,0.66667,0.87007,0.48119,1.65301,1.02838,1.37505,0.000655625,0.000655625,0.000655625
166,2884.62,1.14793,0.81931,1.03709,0.8441,0.66667,0.86178,0.49503,1.58914,1.02288,1.33649,0.000650909,0.000650909,0.000650909
167,2904.41,1.12983,0.79002,1.01069,0.8441,0.66667,0.86178,0.49503,1.58914,1.02288,1.33649,0.000646194,0.000646194,0.000646194
168,2921.67,1.09546,0.81133,1.03641,0.84817,0.66667,0.80336,0.44664,1.61236,1.05319,1.34496,0.000641478,0.000641478,0.000641478
169,2940.11,1.11564,0.79662,1.01016,0.84817,0.66667,0.80336,0.44664,1.61236,1.05319,1.34496,0.000636762,0.000636762,0.000636762
170,2959.02,1.05094,0.76428,0.98074,0.90839,0.61404,0.80424,0.42812,1.59311,1.05817,1.33158,0.000632047,0.000632047,0.000632047
171,2976.39,1.1234,0.77989,1.01249,0.90839,0.61404,0.80424,0.42812,1.59311,1.05817,1.33158,0.000627331,0.000627331,0.000627331
172,2995.64,1.13207,0.77054,1.02478,0.97867,0.61264,0.81681,0.44062,1.5744,1.04886,1.32862,0.000622615,0.000622615,0.000622615
173,3013.54,1.13945,0.8094,1.07487,0.97867,0.61264,0.81681,0.44062,1.5744,1.04886,1.32862,0.0006179,0.0006179,0.0006179
174,3031.02,1.10467,0.75183,1.03461,0.97725,0.56949,0.78818,0.4205,1.60902,1.0695,1.36022,0.000613184,0.000613184,0.000613184
175,3047.52,1.21002,0.85411,1.05537,0.97725,0.56949,0.78818,0.4205,1.60902,1.0695,1.36022,0.000608468,0.000608468,0.000608468
176,3065.4,1.08434,0.75377,1.0245,0.89978,0.58653,0.78329,0.42449,1.62074,1.09737,1.36821,0.000603752,0.000603752,0.000603752
177,3083.74,1.10926,0.76435,1.01948,0.89978,0.58653,0.78329,0.42449,1.62074,1.09737,1.36821,0.000599037,0.000599037,0.000599037
178,3101.09,1.08687,0.79981,1.00968,0.89188,0.56837,0.83485,0.45421,1.61478,1.11939,1.35049,0.000594321,0.000594321,0.000594321
179,3118.93,1.01314,0.74977,1.01443,0.89188,0.56837,0.83485,0.45421,1.61478,1.11939,1.35049,0.000589605,0.000589605,0.000589605
180,3136.72,1.08623,0.76828,1.02193,0.81393,0.66667,0.82927,0.45481,1.62543,1.1128,1.35589,0.00058489,0.00058489,0.00058489
181,3157.42,1.15109,0.81325,1.01317,0.81393,0.66667,0.82927,0.45481,1.62543,1.1128,1.35589,0.000580174,0.000580174,0.000580174
182,3176.18,1.15828,0.79526,1.00536,0.82097,0.66629,0.85588,0.46306,1.68486,1.08723,1.40199,0.000575458,0.000575458,0.000575458
183,3194.74,1.13776,0.77551,0.99951,0.82097,0.66629,0.85588,0.46306,1.68486,1.08723,1.40199,0.000570743,0.000570743,0.000570743
184,3214.61,1.12889,0.81825,0.99216,0.81947,0.66211,0.869,0.47577,1.69699,1.04821,1.40825,0.000566027,0.000566027,0.000566027
185,3234.02,1.16429,0.74952,1.00958,0.81947,0.66211,0.869,0.47577,1.69699,1.04821,1.40825,0.000561311,0.000561311,0.000561311
186,3251.62,1.10693,0.74784,1.02123,0.81635,0.64912,0.813,0.43852,1.71665,1.06991,1.41907,0.000556595,0.000556595,0.000556595
