epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,473.051,1.45702,1.06985,1.16331,0.15029,0.23904,0.09026,0.0358,3.07968,2.24647,1.02827,0.00117907,0.00117907,0.00117907
55,481.615,1.48506,1.09017,1.10439,0.15029,0.23904,0.09026,0.0358,3.07968,2.24647,1.02827,0.00117435,0.00117435,0.00117435
56,490.189,1.52877,1.00956,1.14784,0.1685,0.2057,0.07991,0.03452,3.09594,2.39767,1.03996,0.00116964,0.00116964,0.00116964
57,498.947,1.44459,1.05246,1.11373,0.1685,0.2057,0.07991,0.03452,3.09594,2.39767,1.03996,0.00116492,0.00116492,0.00116492
58,507.188,1.5105,1.0818,1.15116,0.14658,0.22389,0.08887,0.03445,3.34194,2.19357,1.11397,0.00116021,0.00116021,0.00116021
59,515.524,1.48501,1.01833,1.1881,0.14658,0.22389,0.08887,0.03445,3.34194,2.19357,1.11397,0.00115549,0.00115549,0.00115549
60,524.56,1.50836,1.06216,1.15749,0.11746,0.22709,0.09574,0.03371,3.45379,2.09323,1.13615,0.00115077,0.00115077,0.00115077
61,533.054,1.48588,1.0146,1.11467,0.11746,0.22709,0.09574,0.03371,3.45379,2.09323,1.13615,0.00114606,0.00114606,0.00114606
62,541.701,1.48296,1.03237,1.14033,0.14298,0.23244,0.10148,0.03745,3.32718,2.18641,1.11141,0.00114134,0.00114134,0.00114134
63,549.954,1.47421,0.98897,1.13839,0.14298,0.23244,0.10148,0.03745,3.32718,2.18641,1.11141,0.00113663,0.00113663,0.00113663
64,558.658,1.48568,0.99461,1.14757,0.13802,0.22638,0.08896,0.03157,3.28673,2.33629,1.09369,0.00113191,0.00113191,0.00113191
65,566.777,1.48164,1.03664,1.18243,0.13802,0.22638,0.08896,0.03157,3.28673,2.33629,1.09369,0.0011272,0.0011272,0.0011272
66,575.342,1.45667,1.04373,1.12404,0.12288,0.20285,0.10928,0.04463,3.22757,2.44245,1.0741,0.00112248,0.00112248,0.00112248
67,583.682,1.46974,1.04203,1.10703,0.12288,0.20285,0.10928,0.04463,3.22757,2.44245,1.0741,0.00111776,0.00111776,0.00111776
68,592.751,1.47292,1.02418,1.14633,0.10248,0.19911,0.11023,0.04671,3.15544,2.55239,1.0539,0.00111305,0.00111305,0.00111305
69,601.539,1.44015,0.97547,1.12955,0.10248,0.19911,0.11023,0.04671,3.15544,2.55239,1.0539,0.00110833,0.00110833,0.00110833
70,610.213,1.50238,1.02822,1.18305,0.12168,0.25437,0.11171,0.04967,3.27757,2.3839,1.09212,0.00110362,0.00110362,0.00110362
71,619.124,1.39875,1.00416,1.13512,0.12168,0.25437,0.11171,0.04967,3.27757,2.3839,1.09212,0.0010989,0.0010989,0.0010989
72,627.728,1.39425,0.95054,1.13789,0.10273,0.26275,0.099,0.04,3.62063,2.22924,1.18965,0.00109419,0.00109419,0.00109419
73,636.278,1.4789,0.94954,1.12862,0.10273,0.26275,0.099,0.04,3.62063,2.22924,1.18965,0.00108947,0.00108947,0.00108947
74,644.702,1.4804,1.43959,1.12126,0.13797,0.21668,0.09236,0.03673,3.66217,2.11581,1.21867,0.00108475,0.00108475,0.00108475
75,653.319,1.52109,1.00503,1.15939,0.13797,0.21668,0.09236,0.03673,3.66217,2.11581,1.21867,0.00108004,0.00108004,0.00108004
76,662.124,1.43094,1.04043,1.1266,0.11677,0.26043,0.09339,0.03952,3.33926,2.16107,1.13061,0.00107532,0.00107532,0.00107532
77,670.723,1.47226,0.93702,1.15131,0.11677,0.26043,0.09339,0.03952,3.33926,2.16107,1.13061,0.00107061,0.00107061,0.00107061
78,679.71,1.51538,0.99583,1.13897,0.12016,0.27255,0.10029,0.04348,3.3064,2.18855,1.14714,0.00106589,0.00106589,0.00106589
79,688.538,1.4372,0.98029,1.08067,0.12016,0.27255,0.10029,0.04348,3.3064,2.18855,1.14714,0.00106118,0.00106118,0.00106118
80,696.948,1.35651,0.94423,1.12135,0.14209,0.2082,0.0966,0.03882,3.45703,2.25809,1.21363,0.00105646,0.00105646,0.00105646
81,705.591,1.44311,0.99863,1.16978,0.14209,0.2082,0.0966,0.03882,3.45703,2.25809,1.21363,0.00105174,0.00105174,0.00105174
82,714.762,1.38856,0.94317,1.10192,0.39197,0.11286,0.10144,0.04003,3.63149,2.3514,1.26461,0.00104703,0.00104703,0.00104703
83,722.829,1.38259,0.87376,1.13308,0.39197,0.11286,0.10144,0.04003,3.63149,2.3514,1.26461,0.00104231,0.00104231,0.00104231
84,731.654,1.29997,0.87066,1.10228,0.37699,0.11658,0.10377,0.03682,3.81174,2.31009,1.32381,0.0010376,0.0010376,0.0010376
85,741.17,1.4763,0.96949,1.12673,0.37699,0.11658,0.10377,0.03682,3.81174,2.31009,1.32381,0.00103288,0.00103288,0.00103288
86,750.191,1.50204,1.03385,1.1238,0.55003,0.11052,0.11536,0.04324,3.73456,2.34804,1.29314,0.00102817,0.00102817,0.00102817
87,758.817,1.36258,0.9658,1.15605,0.55003,0.11052,0.11536,0.04324,3.73456,2.34804,1.29314,0.00102345,0.00102345,0.00102345
88,767.86,1.37818,0.91777,1.10417,0.5281,0.11052,0.11783,0.04704,3.55118,2.27818,1.24083,0.00101873,0.00101873,0.00101873
89,776.609,1.42335,0.92238,1.13992,0.5281,0.11052,0.11783,0.04704,3.55118,2.27818,1.24083,0.00101402,0.00101402,0.00101402
90,785.758,1.37119,0.88726,1.07135,0.42049,0.11961,0.12304,0.04847,3.39565,2.05121,1.18576,0.0010093,0.0010093,0.0010093
91,794.51,1.3922,0.88313,1.13396,0.42049,0.11961,0.12304,0.04847,3.39565,2.05121,1.18576,0.00100459,0.00100459,0.00100459
92,803.379,1.42314,0.94943,1.09213,0.33193,0.13655,0.12889,0.05015,3.37975,1.89786,1.15639,0.000999871,0.000999871,0.000999871
93,811.637,1.44184,0.97243,1.18653,0.33193,0.13655,0.12889,0.05015,3.37975,1.89786,1.15639,0.000995156,0.000995156,0.000995156
94,819.976,1.33642,0.9068,1.15515,0.25232,0.18969,0.13232,0.05338,3.33129,1.85851,1.13418,0.00099044,0.00099044,0.00099044
95,829.19,1.39513,0.86222,1.12687,0.25232,0.18969,0.13232,0.05338,3.33129,1.85851,1.13418,0.000985724,0.000985724,0.000985724
96,838.12,1.40793,1.00824,1.14415,0.2767,0.18093,0.13875,0.05818,3.16936,1.84875,1.08855,0.000981008,0.000981008,0.000981008
97,846.528,1.39466,0.91429,1.21952,0.2767,0.18093,0.13875,0.05818,3.16936,1.84875,1.08855,0.000976293,0.000976293,0.000976293
98,855.783,1.40069,0.93363,1.10408,0.22236,0.27632,0.1491,0.05688,3.12642,1.80977,1.07476,0.000971577,0.000971577,0.000971577
99,865,1.35082,0.88563,1.11739,0.22236,0.27632,0.1491,0.05688,3.12642,1.80977,1.07476,0.000966861,0.000966861,0.000966861
100,874.002,1.34798,0.86494,1.10915,0.24822,0.25205,0.15029,0.05417,3.21849,1.80625,1.10267,0.000962146,0.000962146,0.000962146
101,882.989,1.42621,0.9146,1.10631,0.24822,0.25205,0.15029,0.05417,3.21849,1.80625,1.10267,0.00095743,0.00095743,0.00095743
102,892.066,1.43602,0.94054,1.08637,0.26611,0.27766,0.15434,0.0548,3.21443,1.76749,1.09857,0.000952714,0.000952714,0.000952714
103,900.939,1.33911,0.86424,1.07956,0.26611,0.27766,0.15434,0.0548,3.21443,1.76749,1.09857,0.000947999,0.000947999,0.000947999
104,910.101,1.38651,0.89381,1.08785,0.26441,0.27166,0.14184,0.05322,3.21821,1.7687,1.10016,0.000943283,0.000943283,0.000943283
105,918.382,1.27757,0.86283,1.05707,0.26441,0.27166,0.14184,0.05322,3.21821,1.7687,1.10016,0.000938567,0.000938567,0.000938567
106,926.848,1.3743,0.86178,1.08081,0.26867,0.21334,0.15468,0.05063,3.21861,1.84647,1.09664,0.000933851,0.000933851,0.000933851
107,935.26,1.30117,0.82512,1.05762,0.26867,0.21334,0.15468,0.05063,3.21861,1.84647,1.09664,0.000929136,0.000929136,0.000929136
108,944.004,1.33038,0.82285,1.06056,0.2221,0.21965,0.1445,0.05752,3.10528,1.92257,1.05169,0.00092442,0.00092442,0.00092442
109,952.637,1.27187,0.84457,1.09943,0.2221,0.21965,0.1445,0.05752,3.10528,1.92257,1.05169,0.000919704,0.000919704,0.000919704
110,961.43,1.36676,0.87354,1.1127,0.216,0.32906,0.17194,0.06376,2.90183,2.00256,1.00761,0.000914989,0.000914989,0.000914989
111,970.367,1.40093,0.89785,1.10357,0.216,0.32906,0.17194,0.06376,2.90183,2.00256,1.00761,0.000910273,0.000910273,0.000910273
112,978.936,1.25862,0.81098,1.08486,0.25037,0.32977,0.16416,0.06154,2.90203,2.0803,1.00189,0.000905557,0.000905557,0.000905557
113,987.959,1.23083,0.83308,1.06087,0.25037,0.32977,0.16416,0.06154,2.90203,2.0803,1.00189,0.000900842,0.000900842,0.000900842
114,997.021,1.34914,0.82907,1.03671,0.21386,0.30036,0.15273,0.05991,2.91754,2.04747,1.01367,0.000896126,0.000896126,0.000896126
115,1006.51,1.29901,0.80461,1.05944,0.21386,0.30036,0.15273,0.05991,2.91754,2.04747,1.01367,0.00089141,0.00089141,0.00089141
116,1016.01,1.33437,0.86135,1.06322,0.19677,0.33975,0.1521,0.05732,2.98068,2.00581,1.03068,0.000886694,0.000886694,0.000886694
117,1025.01,1.33026,0.81832,1.0694,0.19677,0.33975,0.1521,0.05732,2.98068,2.00581,1.03068,0.000881979,0.000881979,0.000881979
118,1033.32,1.25691,0.77783,1.04093,0.19862,0.33975,0.14863,0.05854,3.00375,2.01053,1.03654,0.000877263,0.000877263,0.000877263
119,1041.8,1.30478,0.79881,1.04864,0.19862,0.33975,0.14863,0.05854,3.00375,2.01053,1.03654,0.000872547,0.000872547,0.000872547
120,1050.15,1.3221,0.80721,1.11621,0.23105,0.25954,0.15864,0.05808,2.96838,1.92127,1.02195,0.000867832,0.000867832,0.000867832
121,1058.78,1.31818,0.78891,1.06012,0.23105,0.25954,0.15864,0.05808,2.96838,1.92127,1.02195,0.000863116,0.000863116,0.000863116
122,1067.11,1.28367,0.80892,1.11987,0.23143,0.26989,0.16489,0.06126,2.96724,1.85792,1.01708,0.0008584,0.0008584,0.0008584
123,1075.01,1.26132,0.8255,1.08818,0.23143,0.26989,0.16489,0.06126,2.96724,1.85792,1.01708,0.000853685,0.000853685,0.000853685
124,1083.88,1.30531,0.83227,1.09389,0.24864,0.24135,0.16446,0.05921,2.965,1.85291,1.01413,0.000848969,0.000848969,0.000848969
125,1092.54,1.28869,0.83546,1.09874,0.24864,0.24135,0.16446,0.05921,2.965,1.85291,1.01413,0.000844253,0.000844253,0.000844253
126,1101.2,1.27959,0.85866,1.10168,0.28515,0.19073,0.1608,0.05293,2.99617,1.86801,1.02092,0.000839537,0.000839537,0.000839537
127,1109.93,1.28176,0.83142,1.03674,0.28515,0.19073,0.1608,0.05293,2.99617,1.86801,1.02092,0.000834822,0.000834822,0.000834822
128,1119.01,1.25036,0.80178,1.07784,0.34366,0.2066,0.16455,0.05353,2.99289,1.86623,1.022,0.000830106,0.000830106,0.000830106
129,1127.17,1.26108,0.86136,1.13287,0.34366,0.2066,0.16455,0.05353,2.99289,1.86623,1.022,0.00082539,0.00082539,0.00082539
130,1135.79,1.28577,0.8478,1.02329,0.34469,0.20125,0.13539,0.05345,3.08993,1.87822,1.05065,0.000820675,0.000820675,0.000820675
131,1144.56,1.27467,0.79548,1.06967,0.34469,0.20125,0.13539,0.05345,3.08993,1.87822,1.05065,0.000815959,0.000815959,0.000815959
132,1153,1.31998,0.80221,1.06202,0.38701,0.17115,0.12803,0.04703,3.18195,1.82745,1.07772,0.000811243,0.000811243,0.000811243
133,1162.17,1.28033,0.80121,1.0631,0.38701,0.17115,0.12803,0.04703,3.18195,1.82745,1.07772,0.000806528,0.000806528,0.000806528
134,1170.4,1.26452,0.80559,1.05668,0.38503,0.18841,0.13812,0.05226,3.15577,1.77402,1.07111,0.000801812,0.000801812,0.000801812
135,1179.19,1.20794,0.78771,1.07807,0.38503,0.18841,0.13812,0.05226,3.15577,1.77402,1.07111,0.000797096,0.000797096,0.000797096
136,1187.68,1.26852,0.77777,1.05613,0.47254,0.19144,0.16609,0.05605,3.03199,1.771,1.03708,0.00079238,0.00079238,0.00079238
137,1196.48,1.2854,0.8031,1.05794,0.47254,0.19144,0.16609,0.05605,3.03199,1.771,1.03708,0.000787665,0.000787665,0.000787665
138,1205.33,1.33736,0.81747,1.07015,0.45788,0.21408,0.16142,0.05768,2.9474,1.78651,1.00452,0.000782949,0.000782949,0.000782949
139,1214.31,1.19898,0.76404,1.09836,0.45788,0.21408,0.16142,0.05768,2.9474,1.78651,1.00452,0.000778233,0.000778233,0.000778233
140,1223.46,1.19287,0.75445,1.02337,0.47418,0.21614,0.16184,0.05865,2.91973,1.81377,1.00148,0.000773518,0.000773518,0.000773518
141,1231.85,1.23888,0.77595,1.0559,0.47418,0.21614,0.16184,0.05865,2.91973,1.81377,1.00148,0.000768802,0.000768802,0.000768802
142,1240.89,1.18292,0.73774,1.0159,0.48789,0.21783,0.17369,0.0622,2.93232,1.78622,1.00614,0.000764086,0.000764086,0.000764086
143,1250.45,1.27759,0.79866,1.06395,0.48789,0.21783,0.17369,0.0622,2.93232,1.78622,1.00614,0.000759371,0.000759371,0.000759371
144,1259.7,1.20285,0.78035,1.05841,0.47018,0.20909,0.17471,0.06335,2.97157,1.77172,1.01813,0.000754655,0.000754655,0.000754655
145,1268.69,1.17411,0.73733,1.00812,0.47018,0.20909,0.17471,0.06335,2.97157,1.77172,1.01813,0.000749939,0.000749939,0.000749939
146,1277.75,1.19917,0.75412,1.03285,0.41593,0.23015,0.17118,0.06097,2.99415,1.7537,1.02462,0.000745223,0.000745223,0.000745223
147,1286.81,1.19233,0.8086,1.0304,0.41593,0.23015,0.17118,0.06097,2.99415,1.7537,1.02462,0.000740508,0.000740508,0.000740508
148,1295.46,1.24164,0.81603,1.08781,0.35851,0.22923,0.16708,0.06075,3.02559,1.73126,1.0306,0.000735792,0.000735792,0.000735792
149,1304.5,1.27256,0.84492,1.01701,0.35851,0.22923,0.16708,0.06075,3.02559,1.73126,1.0306,0.000731076,0.000731076,0.000731076
150,1313.53,1.207,0.76003,1.03889,0.26461,0.25116,0.18434,0.0675,2.96017,1.70518,1.01215,0.000726361,0.000726361,0.000726361
151,1323.09,1.21877,0.81971,1.06037,0.26461,0.25116,0.18434,0.0675,2.96017,1.70518,1.01215,0.000721645,0.000721645,0.000721645
152,1332.24,1.19361,0.78124,1.03744,0.27175,0.25737,0.19106,0.06774,2.92086,1.72889,1.00401,0.000716929,0.000716929,0.000716929
153,1340.66,1.21569,0.78599,1.09815,0.27175,0.25737,0.19106,0.06774,2.92086,1.72889,1.00401,0.000712214,0.000712214,0.000712214
154,1349.72,1.23884,0.79269,1.00447,0.31298,0.27914,0.18793,0.06954,2.92869,1.76852,1.01554,0.000707498,0.000707498,0.000707498
155,1358.44,1.22316,0.74801,1.04899,0.31298,0.27914,0.18793,0.06954,2.92869,1.76852,1.01554,0.000702782,0.000702782,0.000702782
156,1367.37,1.1781,0.74455,1.01096,0.34334,0.23066,0.17458,0.0629,3.04119,1.77583,1.05237,0.000698066,0.000698066,0.000698066
157,1375.84,1.20306,0.74239,1.00769,0.34334,0.23066,0.17458,0.0629,3.04119,1.77583,1.05237,0.000693351,0.000693351,0.000693351
158,1384.69,1.12157,0.71833,1.00678,0.38598,0.21854,0.16212,0.05764,3.14718,1.77669,1.07945,0.000688635,0.000688635,0.000688635
159,1392.71,1.20016,0.78437,1.0777,0.38598,0.21854,0.16212,0.05764,3.14718,1.77669,1.07945,0.000683919,0.000683919,0.000683919
160,1401.46,1.20646,0.77577,1.02757,0.46671,0.22739,0.16374,0.05131,3.11908,1.77812,1.06813,0.000679204,0.000679204,0.000679204
161,1409.93,1.19603,0.76125,1.03657,0.46671,0.22739,0.16374,0.05131,3.11908,1.77812,1.06813,0.000674488,0.000674488,0.000674488
162,1418.1,1.1531,0.77442,1.04261,0.20614,0.26702,0.17076,0.05513,2.99552,1.76601,1.03349,0.000669772,0.000669772,0.000669772
163,1426.72,1.17305,0.85846,1.02038,0.20614,0.26702,0.17076,0.05513,2.99552,1.76601,1.03349,0.000665057,0.000665057,0.000665057
164,1435.24,1.13905,0.73346,1.04171,0.58107,0.2405,0.17761,0.05553,2.94616,1.7554,1.02038,0.000660341,0.000660341,0.000660341
165,1444.3,1.20835,0.7763,1.00667,0.58107,0.2405,0.17761,0.05553,2.94616,1.7554,1.02038,0.000655625,0.000655625,0.000655625
166,1452.77,1.16511,0.76587,1.0491,0.3421,0.23535,0.16523,0.05223,3.02992,1.74791,1.04758,0.000650909,0.000650909,0.000650909
167,1461.13,1.18773,0.75935,1.03566,0.3421,0.23535,0.16523,0.05223,3.02992,1.74791,1.04758,0.000646194,0.000646194,0.000646194
168,1470.1,1.22025,0.77112,1.01018,0.28376,0.18935,0.12745,0.04047,3.14454,1.77197,1.09291,0.000641478,0.000641478,0.000641478
169,1478.24,1.089,0.74109,1.02935,0.28376,0.18935,0.12745,0.04047,3.14454,1.77197,1.09291,0.000636762,0.000636762,0.000636762
170,1486.74,1.19509,0.81228,1.03088,0.3276,0.23273,0.17609,0.05442,3.11675,1.87012,1.07434,0.000632047,0.000632047,0.000632047
171,1494.94,1.10687,0.74955,1.00135,0.3276,0.23273,0.17609,0.05442,3.11675,1.87012,1.07434,0.000627331,0.000627331,0.000627331
172,1503.42,1.15713,0.76683,1.01366,0.32393,0.25116,0.18287,0.05811,3.02208,1.97755,1.04404,0.000622615,0.000622615,0.000622615
173,1511.97,1.17444,0.79213,1.01719,0.32393,0.25116,0.18287,0.05811,3.02208,1.97755,1.04404,0.0006179,0.0006179,0.0006179
174,1520.7,1.19156,0.77504,1.01476,0.31848,0.21105,0.16695,0.0573,2.96936,2.08786,1.03167,0.000613184,0.000613184,0.000613184
175,1529.35,1.17281,0.74795,1.01161,0.31848,0.21105,0.16695,0.0573,2.96936,2.08786,1.03167,0.000608468,0.000608468,0.000608468
176,1537.95,1.14029,0.73454,1.03536,0.29156,0.27308,0.16725,0.05601,2.9578,2.08152,1.03109,0.000603752,0.000603752,0.000603752
177,1546.11,1.0761,0.72281,1.00652,0.29156,0.27308,0.16725,0.05601,2.9578,2.08152,1.03109,0.000599037,0.000599037,0.000599037
178,1554.21,1.11987,0.72977,1.03078,0.21366,0.30178,0.16267,0.05452,2.99449,1.98288,1.03936,0.000594321,0.000594321,0.000594321
179,1562.67,1.175,0.74938,1.00617,0.21366,0.30178,0.16267,0.05452,2.99449,1.98288,1.03936,0.000589605,0.000589605,0.000589605
180,1570.64,1.09998,0.68303,1.00063,0.34237,0.18526,0.1518,0.05013,3.01669,1.86043,1.0449,0.00058489,0.00058489,0.00058489
181,1578.84,1.13893,0.73048,1.05015,0.34237,0.18526,0.1518,0.05013,3.01669,1.86043,1.0449,0.000580174,0.000580174,0.000580174
182,1587.9,1.14441,0.69794,1.00377,0.28172,0.1975,0.15296,0.05315,3.01121,1.81173,1.04984,0.000575458,0.000575458,0.000575458
183,1596.55,1.12062,0.68179,1.02085,0.28172,0.1975,0.15296,0.05315,3.01121,1.81173,1.04984,0.000570743,0.000570743,0.000570743
184,1605.29,1.1325,0.73585,0.98915,0.44706,0.15062,0.1499,0.05311,3.07529,1.80336,1.07369,0.000566027,0.000566027,0.000566027
185,1614.07,1.13734,0.72815,0.99703,0.44706,0.15062,0.1499,0.05311,3.07529,1.80336,1.07369,0.000561311,0.000561311,0.000561311
186,1622.44,1.06232,0.6765,0.99623,0.36359,0.15365,0.14272,0.04756,3.15787,1.8126,1.10813,0.000556595,0.000556595,0.000556595
187,1630.53,1.04969,0.7076,1.00884,0.36359,0.15365,0.14272,0.04756,3.15787,1.8126,1.10813,0.00055188,0.00055188,0.00055188
