epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,275.447,1.57164,1.46753,1.2085,0.05907,0.08485,0.01783,0.00564,3.18637,3.52483,1.08587,0.000693038,0.000693038,0.000693038
41,282.742,1.65944,1.66828,1.21386,0.06042,0.08556,0.01469,0.00453,3.16222,3.53899,1.0584,0.000699124,0.000699124,0.000699124
42,290.307,1.57772,1.30688,1.17556,0.06818,0.09768,0.02111,0.00633,3.13367,3.46303,1.04597,0.000704644,0.000704644,0.000704644
43,297.698,1.60203,1.42068,1.14666,0.06818,0.09768,0.02111,0.00633,3.13367,3.46303,1.04597,0.000709599,0.000709599,0.000709599
44,304.183,1.51322,1.26132,1.22426,0.06814,0.10071,0.03789,0.01245,3.14914,3.37272,1.05354,0.000713987,0.000713987,0.000713987
45,312.095,1.60381,1.25331,1.13938,0.06814,0.10071,0.03789,0.01245,3.14914,3.37272,1.05354,0.00071781,0.00071781,0.00071781
46,319.354,1.56301,1.2563,1.17452,0.06942,0.10071,0.05431,0.01573,3.14746,3.27929,1.05863,0.000721066,0.000721066,0.000721066
47,326.314,1.52887,1.22685,1.10044,0.06942,0.10071,0.05431,0.01573,3.14746,3.27929,1.05863,0.000723757,0.000723757,0.000723757
48,333.834,1.4122,1.19883,1.13571,0.08188,0.14688,0.06362,0.01844,3.17775,3.28363,1.06722,0.000725882,0.000725882,0.000725882
49,340.934,1.54005,1.21189,1.12093,0.08188,0.14688,0.06362,0.01844,3.17775,3.28363,1.06722,0.000727441,0.000727441,0.000727441
50,349.019,1.60033,1.2267,1.20308,0.09094,0.15668,0.07652,0.02513,3.1584,3.11615,1.04856,0.000728434,0.000728434,0.000728434
51,356.782,1.57216,1.13691,1.21522,0.09094,0.15668,0.07652,0.02513,3.1584,3.11615,1.04856,0.000721645,0.000721645,0.000721645
52,363.974,1.62077,1.1857,1.18746,0.21917,0.24652,0.09706,0.02924,3.12315,2.85903,1.02805,0.000707498,0.000707498,0.000707498
53,370.967,1.53689,1.19046,1.16834,0.21917,0.24652,0.09706,0.02924,3.12315,2.85903,1.02805,0.000693351,0.000693351,0.000693351
54,377.772,1.38885,1.14406,1.11618,0.24633,0.22068,0.06524,0.01908,3.09023,2.70568,1.02522,0.000679204,0.000679204,0.000679204
55,384.905,1.69357,1.19507,1.19406,0.24633,0.22068,0.06524,0.01908,3.09023,2.70568,1.02522,0.000665057,0.000665057,0.000665057
56,392.341,1.48041,1.0922,1.14307,0.22348,0.31996,0.07322,0.02089,3.08411,2.63079,1.03926,0.000650909,0.000650909,0.000650909
57,399.049,1.51061,1.28455,1.17296,0.22348,0.31996,0.07322,0.02089,3.08411,2.63079,1.03926,0.000636762,0.000636762,0.000636762
58,405.702,1.56827,1.18363,1.23181,0.18306,0.26791,0.07716,0.0251,3.1146,2.5409,1.06297,0.000622615,0.000622615,0.000622615
59,412.756,1.5415,1.09542,1.14513,0.18306,0.26791,0.07716,0.0251,3.1146,2.5409,1.06297,0.000608468,0.000608468,0.000608468
60,419.391,1.43827,1.24785,1.12583,0.16556,0.28538,0.08433,0.0286,3.15587,2.37933,1.07328,0.000594321,0.000594321,0.000594321
61,426.524,1.55525,1.21425,1.1163,0.16556,0.28538,0.08433,0.0286,3.15587,2.37933,1.07328,0.000580174,0.000580174,0.000580174
62,433.114,1.45479,1.15262,1.12983,0.15871,0.29822,0.08624,0.02781,3.26665,2.22232,1.10347,0.000566027,0.000566027,0.000566027
63,439.841,1.46189,0.99716,1.1467,0.15871,0.29822,0.08624,0.02781,3.26665,2.22232,1.10347,0.00055188,0.00055188,0.00055188
64,446.378,1.47659,0.9999,1.12735,0.17588,0.24902,0.07596,0.02199,3.44323,2.24214,1.14059,0.000537733,0.000537733,0.000537733
65,453.124,1.47709,1.089,1.15115,0.17588,0.24902,0.07596,0.02199,3.44323,2.24214,1.14059,0.000523586,0.000523586,0.000523586
66,460.359,1.50985,1.10027,1.23841,0.22158,0.18146,0.0578,0.01819,3.35714,2.47138,1.11186,0.000509438,0.000509438,0.000509438
67,467.748,1.62254,1.0859,1.16111,0.22158,0.18146,0.0578,0.01819,3.35714,2.47138,1.11186,0.000495291,0.000495291,0.000495291
68,474.827,1.57092,1.00961,1.12585,0.27783,0.18592,0.07556,0.02729,3.12785,2.57302,1.05403,0.000481144,0.000481144,0.000481144
69,481.921,1.56252,1.12066,1.14291,0.27783,0.18592,0.07556,0.02729,3.12785,2.57302,1.05403,0.000466997,0.000466997,0.000466997
70,488.72,1.51882,1.17331,1.1547,0.23297,0.2057,0.08945,0.03107,3.00773,2.45935,1.0174,0.00045285,0.00045285,0.00045285
71,495.829,1.45655,0.99034,1.13174,0.23297,0.2057,0.08945,0.03107,3.00773,2.45935,1.0174,0.000438703,0.000438703,0.000438703
72,503.187,1.48572,1.01993,1.14144,0.21545,0.28895,0.1155,0.03827,3.01249,2.33681,1.01566,0.000424556,0.000424556,0.000424556
73,510.077,1.46957,0.98263,1.11584,0.21545,0.28895,0.1155,0.03827,3.01249,2.33681,1.01566,0.000410409,0.000410409,0.000410409
74,517.233,1.61407,1.18099,1.30836,0.19142,0.32995,0.13479,0.04549,3.03598,2.15619,1.02378,0.000396262,0.000396262,0.000396262
75,523.867,1.42597,1.01766,1.1227,0.19142,0.32995,0.13479,0.04549,3.03598,2.15619,1.02378,0.000382115,0.000382115,0.000382115
76,531.046,1.43232,0.96845,1.11509,0.21356,0.28378,0.13953,0.04616,3.08027,2.01253,1.03399,0.000367967,0.000367967,0.000367967
77,537.896,1.35714,0.94654,1.10603,0.21356,0.28378,0.13953,0.04616,3.08027,2.01253,1.03399,0.00035382,0.00035382,0.00035382
78,545.073,1.41156,1.02764,1.11187,0.20176,0.34884,0.15347,0.05015,3.05988,1.94811,1.02982,0.000339673,0.000339673,0.000339673
79,552.934,1.55041,1.04899,1.12525,0.20176,0.34884,0.15347,0.05015,3.05988,1.94811,1.02982,0.000325526,0.000325526,0.000325526
80,560.063,1.55861,1.04114,1.10052,0.20203,0.26649,0.15418,0.05141,3.03053,1.91815,1.01888,0.000311379,0.000311379,0.000311379
81,567.018,1.39087,1.14599,1.13464,0.20203,0.26649,0.15418,0.05141,3.03053,1.91815,1.01888,0.000297232,0.000297232,0.000297232
82,574.423,1.55805,1.07363,1.26564,0.28299,0.218,0.15757,0.05943,3.03295,1.95456,1.01744,0.000283085,0.000283085,0.000283085
83,580.943,1.35996,0.96795,1.17222,0.28299,0.218,0.15757,0.05943,3.03295,1.95456,1.01744,0.000268938,0.000268938,0.000268938
84,589.017,1.48261,0.98342,1.06618,0.25054,0.218,0.16236,0.06079,3.03493,2.008,1.01497,0.000254791,0.000254791,0.000254791
85,596.098,1.40029,1.01875,1.12229,0.25054,0.218,0.16236,0.06079,3.03493,2.008,1.01497,0.000240644,0.000240644,0.000240644
86,602.948,1.42587,0.9829,1.14507,0.39152,0.20431,0.17874,0.07109,3.03607,2.0337,1.01287,0.000226497,0.000226497,0.000226497
87,610.369,1.40028,0.96849,1.07842,0.39152,0.20431,0.17874,0.07109,3.03607,2.0337,1.01287,0.000212349,0.000212349,0.000212349
88,617.392,1.34955,1.08725,1.06473,0.42297,0.19679,0.17192,0.06644,3.02924,2.08712,1.0108,0.000198202,0.000198202,0.000198202
89,624.507,1.44057,1.06317,1.18961,0.42297,0.19679,0.17192,0.06644,3.02924,2.08712,1.0108,0.000184055,0.000184055,0.000184055
90,631.744,1.40032,0.95314,1.09229,0.41003,0.21768,0.17537,0.06622,3.01917,2.07999,1.00871,0.000169908,0.000169908,0.000169908
91,638.666,1.40549,1.00276,1.12895,0.41003,0.21768,0.17537,0.06622,3.01917,2.07999,1.00871,0.000155761,0.000155761,0.000155761
92,645.6,1.63312,2.27446,1.25332,0.37373,0.25045,0.17201,0.06506,3.02724,2.07544,1.0084,0.000141614,0.000141614,0.000141614
93,652.247,1.44621,1.52094,1.16654,0.37373,0.25045,0.17201,0.06506,3.02724,2.07544,1.0084,0.000127467,0.000127467,0.000127467
94,659.04,1.44319,1.47682,1.06161,0.30144,0.29198,0.17334,0.06409,3.02347,2.11565,1.0076,0.00011332,0.00011332,0.00011332
95,665.529,1.39502,1.28261,1.18273,0.30144,0.29198,0.17334,0.06409,3.02347,2.11565,1.0076,9.91726e-05,9.91726e-05,9.91726e-05
96,672.429,1.40173,1.07325,1.15181,0.34312,0.28217,0.17158,0.06388,3.0246,2.21309,1.00969,8.50255e-05,8.50255e-05,8.50255e-05
97,679.106,1.43535,1.02085,1.16655,0.34312,0.28217,0.17158,0.06388,3.0246,2.21309,1.00969,7.08784e-05,7.08784e-05,7.08784e-05
98,685.724,1.33212,1.18164,1.20393,0.47631,0.23904,0.13672,0.0473,3.02885,2.2703,1.01031,5.67313e-05,5.67313e-05,5.67313e-05
99,692.586,1.36349,1.08437,1.13509,0.47631,0.23904,0.13672,0.0473,3.02885,2.2703,1.01031,4.25842e-05,4.25842e-05,4.25842e-05
100,699.463,1.42333,0.96271,1.18453,0.47642,0.22923,0.13651,0.04658,3.03202,2.35269,1.01068,2.84371e-05,2.84371e-05,2.84371e-05
