epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,343.094,1.59439,1.46787,1.14418,0,0,0,0,2.87559,3.91149,1.11223,0.000644753,0.000644753,0.000644753
26,356.582,1.59407,1.31717,1.22238,0,0,0,0,2.91681,3.85434,1.13657,0.000668665,0.000668665,0.000668665
27,369.185,1.5831,1.39496,1.2834,0.01053,0.00909,0.00026,7e-05,3.00211,3.78341,1.16311,0.000692388,0.000692388,0.000692388
28,382.527,1.56541,1.33759,1.19598,0.01053,0.00909,0.00026,7e-05,3.00211,3.78341,1.16311,0.000715922,0.000715922,0.000715922
29,396.312,1.58443,1.37473,1.24023,0.02198,0.01818,0.00121,0.00042,2.9719,3.73679,1.14423,0.000739267,0.000739267,0.000739267
30,410.669,1.62411,1.38634,1.17612,0.02085,0.02496,0.00089,0.00036,2.79759,3.68037,1.08127,0.000762424,0.000762424,0.000762424
31,424.32,1.73529,1.35612,1.36537,0.02085,0.02496,0.00089,0.00036,2.79759,3.68037,1.08127,0.000785393,0.000785393,0.000785393
32,437.823,1.65545,1.27288,1.36025,0.02422,0.02799,0.00127,0.00056,2.8352,3.59328,1.085,0.000808172,0.000808172,0.000808172
33,452.003,1.6776,1.29485,1.28465,0.03532,0.04385,0.0026,0.00078,3.03555,3.51558,1.14257,0.000830763,0.000830763,0.000830763
34,466.272,1.60744,1.2242,1.19177,0.03532,0.04385,0.0026,0.00078,3.03555,3.51558,1.14257,0.000853166,0.000853166,0.000853166
35,479.701,1.58027,1.29995,1.26684,0.05813,0.07487,0.00755,0.0026,2.98859,3.44415,1.13544,0.00087538,0.00087538,0.00087538
36,492.454,1.53127,1.23185,1.29128,0.03306,0.03708,0.00347,0.00137,2.80803,3.41285,1.08816,0.000897405,0.000897405,0.000897405
37,506.418,1.54887,1.26582,1.19042,0.03306,0.03708,0.00347,0.00137,2.80803,3.41285,1.08816,0.000919241,0.000919241,0.000919241
38,519.158,1.62003,1.21622,1.29723,0.03729,0.04011,0.00432,0.0017,2.91571,3.37654,1.12784,0.000940889,0.000940889,0.000940889
39,532.217,1.6052,1.26583,1.29582,0.05279,0.05223,0.0096,0.00333,3.08286,3.2999,1.18402,0.000962349,0.000962349,0.000962349
40,545.891,1.51224,1.13334,1.28857,0.05279,0.05223,0.0096,0.00333,3.08286,3.2999,1.18402,0.000983619,0.000983619,0.000983619
41,559.493,1.48981,1.18866,1.2211,0.0567,0.06132,0.02196,0.0071,3.22385,3.23098,1.23878,0.0010047,0.0010047,0.0010047
42,572.361,1.47314,1.1788,1.30263,0.04922,0.05597,0.00741,0.00247,3.32153,3.22969,1.30411,0.00102559,0.00102559,0.00102559
43,586.224,1.54154,1.17587,1.21881,0.04922,0.05597,0.00741,0.00247,3.32153,3.22969,1.30411,0.0010463,0.0010463,0.0010463
44,599.578,1.51305,1.18011,1.25263,0.06054,0.06881,0.00989,0.00378,3.12886,3.15688,1.29222,0.00106682,0.00106682,0.00106682
45,613.206,1.55816,1.12412,1.33228,0.06054,0.06881,0.00989,0.00378,3.12886,3.15688,1.29222,0.00108714,0.00108714,0.00108714
46,628.255,1.5716,1.25425,1.2434,0.09756,0.11426,0.04712,0.01338,3.17712,2.97108,1.29733,0.00110728,0.00110728,0.00110728
47,642.054,1.48518,1.09678,1.20545,0.09756,0.11426,0.04712,0.01338,3.17712,2.97108,1.29733,0.00112723,0.00112723,0.00112723
48,656.255,1.49012,1.15685,1.21172,0.09971,0.16578,0.06745,0.01793,3.36384,2.61174,1.32014,0.00114699,0.00114699,0.00114699
49,670.205,1.57064,1.16292,1.26505,0.09971,0.16578,0.06745,0.01793,3.36384,2.61174,1.32014,0.00116657,0.00116657,0.00116657
50,683.524,1.51106,1.1284,1.24407,0.11318,0.18396,0.08024,0.02468,3.2735,2.39225,1.26646,0.00118595,0.00118595,0.00118595
51,697.377,1.58228,1.11001,1.21464,0.11318,0.18396,0.08024,0.02468,3.2735,2.39225,1.26646,0.00119322,0.00119322,0.00119322
52,712.471,1.46292,1.06502,1.21236,0.15494,0.28057,0.12122,0.0417,2.71605,2.29345,1.08878,0.0011885,0.0011885,0.0011885
53,725.668,1.4864,1.03882,1.20544,0.15494,0.28057,0.12122,0.0417,2.71605,2.29345,1.08878,0.00118378,0.00118378,0.00118378
54,738.426,1.40416,1.0511,1.22294,0.2105,0.42638,0.15962,0.05046,2.6456,2.20421,1.05962,0.00117907,0.00117907,0.00117907
55,752.064,1.45852,1.07179,1.16855,0.2105,0.42638,0.15962,0.05046,2.6456,2.20421,1.05962,0.00117435,0.00117435,0.00117435
56,765.735,1.46393,0.99798,1.21257,0.16999,0.35455,0.12898,0.04508,2.77319,2.04787,1.09932,0.00116964,0.00116964,0.00116964
57,779.918,1.41101,0.99688,1.17128,0.16999,0.35455,0.12898,0.04508,2.77319,2.04787,1.09932,0.00116492,0.00116492,0.00116492
58,793.335,1.46422,1.02927,1.19999,0.1929,0.38182,0.13652,0.04413,2.87534,2.03344,1.1228,0.00116021,0.00116021,0.00116021
59,806.693,1.44374,1.01417,1.24614,0.1929,0.38182,0.13652,0.04413,2.87534,2.03344,1.1228,0.00115549,0.00115549,0.00115549
60,821.052,1.46824,1.02198,1.21225,0.24554,0.25989,0.10093,0.03719,2.78929,2.19101,1.09241,0.00115077,0.00115077,0.00115077
61,834.846,1.44483,0.99152,1.17585,0.24554,0.25989,0.10093,0.03719,2.78929,2.19101,1.09241,0.00114606,0.00114606,0.00114606
62,848.572,1.44784,1.02272,1.1973,0.72588,0.08265,0.05151,0.01731,2.71843,2.48351,1.07026,0.00114134,0.00114134,0.00114134
63,862.256,1.43795,0.96742,1.20634,0.72588,0.08265,0.05151,0.01731,2.71843,2.48351,1.07026,0.00113663,0.00113663,0.00113663
64,876.064,1.47083,0.99105,1.23036,0.37696,0.07356,0.04048,0.01151,2.73294,2.5744,1.06302,0.00113191,0.00113191,0.00113191
65,889.096,1.45337,1.07149,1.24757,0.37696,0.07356,0.04048,0.01151,2.73294,2.5744,1.06302,0.0011272,0.0011272,0.0011272
66,902.209,1.43465,1.03815,1.19963,0.21218,0.22656,0.08497,0.02946,2.70259,2.22191,1.05256,0.00112248,0.00112248,0.00112248
67,915.477,1.44375,1.01401,1.17903,0.21218,0.22656,0.08497,0.02946,2.70259,2.22191,1.05256,0.00111776,0.00111776,0.00111776
68,929.913,1.43953,1.02903,1.20842,0.28525,0.37665,0.17076,0.04849,2.68934,1.91215,1.04581,0.00111305,0.00111305,0.00111305
69,944.26,1.40768,0.93898,1.16486,0.28525,0.37665,0.17076,0.04849,2.68934,1.91215,1.04581,0.00110833,0.00110833,0.00110833
70,957.685,1.48188,1.01236,1.24152,0.19228,0.37986,0.17007,0.05632,2.69373,1.83995,1.0444,0.00110362,0.00110362,0.00110362
71,971.119,1.39852,0.99172,1.21016,0.19228,0.37986,0.17007,0.05632,2.69373,1.83995,1.0444,0.0010989,0.0010989,0.0010989
72,984.425,1.40741,0.96448,1.21451,0.18199,0.39358,0.17817,0.05664,2.67494,1.81587,1.04984,0.00109419,0.00109419,0.00109419
73,997.921,1.40613,0.94399,1.16597,0.18199,0.39358,0.17817,0.05664,2.67494,1.81587,1.04984,0.00108947,0.00108947,0.00108947
74,1011.37,1.41276,1.24896,1.15928,0.22841,0.31105,0.16498,0.05356,2.70997,1.95792,1.05773,0.00108475,0.00108475,0.00108475
75,1025.38,1.51623,1.00272,1.23823,0.22841,0.31105,0.16498,0.05356,2.70997,1.95792,1.05773,0.00108004,0.00108004,0.00108004
76,1038.33,1.42351,0.99976,1.17238,0.19888,0.35633,0.13498,0.04335,2.69752,2.07593,1.0466,0.00107532,0.00107532,0.00107532
77,1051.62,1.43936,0.92938,1.23404,0.19888,0.35633,0.13498,0.04335,2.69752,2.07593,1.0466,0.00107061,0.00107061,0.00107061
78,1065.42,1.47816,0.98892,1.20179,0.17752,0.37005,0.12915,0.0437,2.73846,2.05803,1.05041,0.00106589,0.00106589,0.00106589
79,1079.58,1.40784,0.96376,1.14223,0.17752,0.37005,0.12915,0.0437,2.73846,2.05803,1.05041,0.00106118,0.00106118,0.00106118
80,1092.5,1.3534,0.94974,1.19801,0.1685,0.37398,0.16287,0.05991,2.67965,1.79483,1.05564,0.00105646,0.00105646,0.00105646
81,1105.76,1.45265,0.97069,1.25273,0.1685,0.37398,0.16287,0.05991,2.67965,1.79483,1.05564,0.00105174,0.00105174,0.00105174
82,1120.09,1.34942,0.89944,1.17598,0.36583,0.23584,0.17176,0.06956,2.76635,1.67136,1.09493,0.00104703,0.00104703,0.00104703
83,1133.19,1.37811,0.85833,1.21531,0.36583,0.23584,0.17176,0.06956,2.76635,1.67136,1.09493,0.00104231,0.00104231,0.00104231
84,1147.18,1.29237,0.87037,1.16113,0.48465,0.21283,0.15388,0.06432,2.92254,1.71643,1.14532,0.0010376,0.0010376,0.0010376
85,1161.58,1.45508,0.96385,1.21224,0.48465,0.21283,0.15388,0.06432,2.92254,1.71643,1.14532,0.00103288,0.00103288,0.00103288
86,1175.37,1.48316,1.02413,1.20199,0.45528,0.21929,0.15369,0.06649,2.91036,1.71227,1.14291,0.00102817,0.00102817,0.00102817
87,1188.14,1.32385,0.95476,1.20564,0.45528,0.21929,0.15369,0.06649,2.91036,1.71227,1.14291,0.00102345,0.00102345,0.00102345
88,1202.23,1.34462,0.90831,1.1621,0.35476,0.23779,0.1624,0.07004,2.86379,1.67964,1.12588,0.00101873,0.00101873,0.00101873
89,1215.58,1.37718,0.92111,1.18672,0.35476,0.23779,0.1624,0.07004,2.86379,1.67964,1.12588,0.00101402,0.00101402,0.00101402
90,1230,1.33661,0.87809,1.11806,0.40418,0.23702,0.18377,0.0744,2.83868,1.68188,1.12044,0.0010093,0.0010093,0.0010093
91,1244.1,1.37465,0.89065,1.20261,0.40418,0.23702,0.18377,0.0744,2.83868,1.68188,1.12044,0.00100459,0.00100459,0.00100459
92,1258.73,1.35502,0.89906,1.13416,0.38292,0.20214,0.15226,0.06226,2.80575,1.68074,1.11306,0.000999871,0.000999871,0.000999871
93,1271.79,1.4165,0.98838,1.25133,0.38292,0.20214,0.15226,0.06226,2.80575,1.68074,1.11306,0.000995156,0.000995156,0.000995156
94,1285.05,1.28719,0.92894,1.20733,0.36617,0.1893,0.15176,0.06308,2.76724,1.68081,1.10538,0.00099044,0.00099044,0.00099044
95,1298.84,1.37361,0.86134,1.19019,0.36617,0.1893,0.15176,0.06308,2.76724,1.68081,1.10538,0.000985724,0.000985724,0.000985724
96,1312.35,1.38662,0.97783,1.18977,0.5086,0.17415,0.16217,0.06746,2.69962,1.7272,1.07911,0.000981008,0.000981008,0.000981008
97,1324.73,1.29761,0.88598,1.25823,0.5086,0.17415,0.16217,0.06746,2.69962,1.7272,1.07911,0.000976293,0.000976293,0.000976293
98,1338.18,1.35235,0.92117,1.15328,0.49105,0.16203,0.16102,0.06807,2.70479,1.76225,1.0712,0.000971577,0.000971577,0.000971577
99,1351.81,1.30394,0.86039,1.16238,0.49105,0.16203,0.16102,0.06807,2.70479,1.76225,1.0712,0.000966861,0.000966861,0.000966861
100,1366.49,1.28728,0.84541,1.16141,0.44958,0.16506,0.15963,0.07018,2.70158,1.84336,1.07119,0.000962146,0.000962146,0.000962146
101,1380.47,1.3421,0.89031,1.1477,0.44958,0.16506,0.15963,0.07018,2.70158,1.84336,1.07119,0.00095743,0.00095743,0.00095743
102,1393.98,1.32879,0.90732,1.11703,0.36675,0.16809,0.17574,0.0808,2.71351,1.88089,1.07746,0.000952714,0.000952714,0.000952714
103,1407.53,1.3051,0.85758,1.13656,0.36675,0.16809,0.17574,0.0808,2.71351,1.88089,1.07746,0.000947999,0.000947999,0.000947999
104,1421.36,1.35225,0.86979,1.14918,0.39636,0.159,0.19111,0.08463,2.76803,1.90813,1.09906,0.000943283,0.000943283,0.000943283
105,1434.39,1.24425,0.8554,1.10948,0.39636,0.159,0.19111,0.08463,2.76803,1.90813,1.09906,0.000938567,0.000938567,0.000938567
106,1448.31,1.32934,0.84224,1.12905,0.42945,0.18391,0.18455,0.08161,2.75468,1.88315,1.09805,0.000933851,0.000933851,0.000933851
107,1461.36,1.2735,0.83132,1.11392,0.42945,0.18391,0.18455,0.08161,2.75468,1.88315,1.09805,0.000929136,0.000929136,0.000929136
108,1474.68,1.28335,0.81719,1.11086,0.39175,0.18164,0.17902,0.08287,2.67622,1.90782,1.07126,0.00092442,0.00092442,0.00092442
109,1487.83,1.24116,0.827,1.14848,0.39175,0.18164,0.17902,0.08287,2.67622,1.90782,1.07126,0.000919704,0.000919704,0.000919704
110,1501.14,1.33773,0.86624,1.16528,0.39285,0.17255,0.18343,0.08433,2.64228,1.99018,1.05942,0.000914989,0.000914989,0.000914989
111,1514.89,1.33158,0.87848,1.15034,0.39285,0.17255,0.18343,0.08433,2.64228,1.99018,1.05942,0.000910273,0.000910273,0.000910273
112,1527.49,1.22407,0.82029,1.14952,0.41906,0.17705,0.19067,0.08191,2.69471,2.03773,1.08144,0.000905557,0.000905557,0.000905557
113,1541.21,1.1845,0.81954,1.10703,0.41906,0.17705,0.19067,0.08191,2.69471,2.03773,1.08144,0.000900842,0.000900842,0.000900842
114,1554.77,1.31252,0.8508,1.09165,0.22518,0.29661,0.19052,0.07589,2.69096,1.98626,1.07693,0.000896126,0.000896126,0.000896126
115,1568.69,1.25617,0.80239,1.10438,0.22518,0.29661,0.19052,0.07589,2.69096,1.98626,1.07693,0.00089141,0.00089141,0.00089141
116,1582.82,1.26613,0.84678,1.08934,0.19261,0.36631,0.18478,0.07136,2.68818,1.91812,1.06943,0.000886694,0.000886694,0.000886694
117,1596.58,1.2754,0.80378,1.10936,0.19261,0.36631,0.18478,0.07136,2.68818,1.91812,1.06943,0.000881979,0.000881979,0.000881979
118,1609.87,1.18382,0.75579,1.08256,0.22069,0.43226,0.19673,0.07477,2.68056,1.82496,1.06485,0.000877263,0.000877263,0.000877263
119,1623.29,1.26867,0.77977,1.10193,0.22069,0.43226,0.19673,0.07477,2.68056,1.82496,1.06485,0.000872547,0.000872547,0.000872547
120,1636.39,1.29038,0.81267,1.17361,0.21951,0.37843,0.19269,0.07411,2.65993,1.7831,1.0558,0.000867832,0.000867832,0.000867832
121,1649.95,1.26922,0.76966,1.10852,0.21951,0.37843,0.19269,0.07411,2.65993,1.7831,1.0558,0.000863116,0.000863116,0.000863116
122,1662.63,1.2303,0.81498,1.18312,0.21442,0.40107,0.20243,0.07776,2.65884,1.73696,1.0576,0.0008584,0.0008584,0.0008584
123,1675.01,1.19238,0.81866,1.13229,0.21442,0.40107,0.20243,0.07776,2.65884,1.73696,1.0576,0.000853685,0.000853685,0.000853685
124,1687.97,1.24737,0.82824,1.13791,0.17985,0.39198,0.19174,0.0795,2.69555,1.7136,1.07246,0.000848969,0.000848969,0.000848969
125,1700.99,1.20706,0.80751,1.12504,0.17985,0.39198,0.19174,0.0795,2.69555,1.7136,1.07246,0.000844253,0.000844253,0.000844253
126,1713.92,1.24362,0.83985,1.15044,0.16872,0.38289,0.18262,0.07815,2.7807,1.74622,1.09978,0.000839537,0.000839537,0.000839537
127,1727.33,1.2016,0.80633,1.07165,0.16872,0.38289,0.18262,0.07815,2.7807,1.74622,1.09978,0.000834822,0.000834822,0.000834822
128,1740.97,1.17394,0.79477,1.09998,0.28593,0.21266,0.18242,0.0804,2.77636,1.77311,1.09823,0.000830106,0.000830106,0.000830106
129,1753.68,1.20217,0.84494,1.1627,0.28593,0.21266,0.18242,0.0804,2.77636,1.77311,1.09823,0.00082539,0.00082539,0.00082539
130,1767.17,1.24683,0.83533,1.06792,0.35047,0.18093,0.17169,0.06964,2.78988,1.78658,1.10393,0.000820675,0.000820675,0.000820675
131,1780.39,1.17927,0.77656,1.10332,0.35047,0.18093,0.17169,0.06964,2.78988,1.78658,1.10393,0.000815959,0.000815959,0.000815959
132,1793.85,1.24201,0.79293,1.09097,0.51712,0.17184,0.1734,0.06576,2.81814,1.73108,1.11396,0.000811243,0.000811243,0.000811243
133,1806.92,1.22802,0.80714,1.10795,0.51712,0.17184,0.1734,0.06576,2.81814,1.73108,1.11396,0.000806528,0.000806528,0.000806528
134,1819.75,1.21679,0.7972,1.09762,0.49957,0.17487,0.18405,0.07267,2.74804,1.64621,1.08837,0.000801812,0.000801812,0.000801812
135,1832.75,1.16663,0.77386,1.11573,0.49957,0.17487,0.18405,0.07267,2.74804,1.64621,1.08837,0.000797096,0.000797096,0.000797096
136,1846.32,1.22805,0.77519,1.11405,0.34187,0.2369,0.21903,0.08507,2.68369,1.57305,1.07014,0.00079238,0.00079238,0.00079238
137,1860.07,1.1912,0.77999,1.08592,0.34187,0.2369,0.21903,0.08507,2.68369,1.57305,1.07014,0.000787665,0.000787665,0.000787665
138,1873.46,1.25698,0.81787,1.11907,0.39914,0.24151,0.23169,0.086,2.69411,1.54175,1.07765,0.000782949,0.000782949,0.000782949
139,1887.22,1.15136,0.75156,1.12742,0.39914,0.24151,0.23169,0.086,2.69411,1.54175,1.07765,0.000778233,0.000778233,0.000778233
140,1901.46,1.14075,0.7266,1.05031,0.32617,0.24742,0.20974,0.07841,2.74349,1.5641,1.0979,0.000773518,0.000773518,0.000773518
141,1914.36,1.16889,0.75952,1.09977,0.32617,0.24742,0.20974,0.07841,2.74349,1.5641,1.0979,0.000768802,0.000768802,0.000768802
142,1927.46,1.1198,0.71912,1.05024,0.29258,0.23387,0.19994,0.07909,2.749,1.55265,1.10194,0.000764086,0.000764086,0.000764086
143,1941.29,1.2239,0.77519,1.10193,0.29258,0.23387,0.19994,0.07909,2.749,1.55265,1.10194,0.000759371,0.000759371,0.000759371
144,1954.47,1.16806,0.7735,1.11191,0.34602,0.21136,0.18551,0.07618,2.75421,1.54981,1.10651,0.000754655,0.000754655,0.000754655
145,1967.37,1.14008,0.72345,1.06397,0.34602,0.21136,0.18551,0.07618,2.75421,1.54981,1.10651,0.000749939,0.000749939,0.000749939
146,1980.54,1.15608,0.75023,1.07369,0.45092,0.20517,0.18289,0.07805,2.71429,1.56243,1.09288,0.000745223,0.000745223,0.000745223
147,1993.57,1.12769,0.78338,1.06496,0.45092,0.20517,0.18289,0.07805,2.71429,1.56243,1.09288,0.000740508,0.000740508,0.000740508
148,2006.61,1.17424,0.79928,1.12878,0.54721,0.19453,0.18443,0.07866,2.70395,1.57982,1.08518,0.000735792,0.000735792,0.000735792
149,2020.36,1.18544,0.79015,1.05272,0.54721,0.19453,0.18443,0.07866,2.70395,1.57982,1.08518,0.000731076,0.000731076,0.000731076
150,2033.61,1.14845,0.73626,1.0747,0.56291,0.20157,0.19908,0.08476,2.67015,1.59027,1.06505,0.000726361,0.000726361,0.000726361
151,2047.69,1.17445,0.79013,1.08572,0.56291,0.20157,0.19908,0.08476,2.67015,1.59027,1.06505,0.000721645,0.000721645,0.000721645
152,2061.4,1.15373,0.77127,1.08668,0.5564,0.20685,0.20041,0.08858,2.6684,1.60486,1.06365,0.000716929,0.000716929,0.000716929
153,2074.67,1.14619,0.77408,1.13727,0.5564,0.20685,0.20041,0.08858,2.6684,1.60486,1.06365,0.000712214,0.000712214,0.000712214
154,2088.76,1.17234,0.78642,1.02912,0.50045,0.21497,0.19448,0.08694,2.7282,1.59154,1.08866,0.000707498,0.000707498,0.000707498
155,2102.44,1.16525,0.73814,1.08936,0.50045,0.21497,0.19448,0.08694,2.7282,1.59154,1.08866,0.000702782,0.000702782,0.000702782
156,2115.98,1.09691,0.7297,1.04442,0.62288,0.21118,0.19263,0.07578,2.94427,1.59508,1.15725,0.000698066,0.000698066,0.000698066
157,2129.3,1.13406,0.72232,1.05198,0.62288,0.21118,0.19263,0.07578,2.94427,1.59508,1.15725,0.000693351,0.000693351,0.000693351
158,2143.54,1.07495,0.69988,1.04104,0.5206,0.22398,0.17435,0.065,2.99048,1.58686,1.17204,0.000688635,0.000688635,0.000688635
159,2156.43,1.11957,0.7596,1.11176,0.5206,0.22398,0.17435,0.065,2.99048,1.58686,1.17204,0.000683919,0.000683919,0.000683919
160,2170.23,1.17254,0.76141,1.06793,0.44001,0.22508,0.1685,0.06594,2.92433,1.58656,1.14879,0.000679204,0.000679204,0.000679204
161,2183.89,1.13403,0.72266,1.07554,0.44001,0.22508,0.1685,0.06594,2.92433,1.58656,1.14879,0.000674488,0.000674488,0.000674488
162,2196.98,1.10723,0.76267,1.07092,0.40307,0.23663,0.16837,0.06883,2.78273,1.60138,1.103,0.000669772,0.000669772,0.000669772
163,2210.93,1.10377,0.82636,1.04577,0.40307,0.23663,0.16837,0.06883,2.78273,1.60138,1.103,0.000665057,0.000665057,0.000665057
164,2224.2,1.07039,0.71459,1.06524,0.4266,0.24456,0.16873,0.07121,2.75735,1.62521,1.09513,0.000660341,0.000660341,0.000660341
165,2237.92,1.18026,0.77427,1.03975,0.4266,0.24456,0.16873,0.07121,2.75735,1.62521,1.09513,0.000655625,0.000655625,0.000655625
166,2251.25,1.09813,0.74795,1.0779,0.36788,0.19627,0.15952,0.06726,2.80611,1.63202,1.11429,0.000650909,0.000650909,0.000650909
167,2264.64,1.14325,0.74576,1.06435,0.36788,0.19627,0.15952,0.06726,2.80611,1.63202,1.11429,0.000646194,0.000646194,0.000646194
168,2279.78,1.13743,0.75309,1.03319,0.55067,0.16435,0.14735,0.06262,2.96775,1.67103,1.16371,0.000641478,0.000641478,0.000641478
169,2292.88,1.04768,0.73795,1.07001,0.55067,0.16435,0.14735,0.06262,2.96775,1.67103,1.16371,0.000636762,0.000636762,0.000636762
170,2306.4,1.14253,0.81603,1.05968,0.43006,0.17718,0.16033,0.06714,2.92253,1.66765,1.15193,0.000632047,0.000632047,0.000632047
171,2319.26,1.08836,0.74204,1.04879,0.43006,0.17718,0.16033,0.06714,2.92253,1.66765,1.15193,0.000627331,0.000627331,0.000627331
172,2332.71,1.09962,0.75134,1.04062,0.38153,0.17112,0.17187,0.07256,2.78761,1.65068,1.10486,0.000622615,0.000622615,0.000622615
173,2346.24,1.11636,0.78277,1.0572,0.38153,0.17112,0.17187,0.07256,2.78761,1.65068,1.10486,0.0006179,0.0006179,0.0006179
174,2359.95,1.13729,0.74923,1.04523,0.37264,0.20285,0.1876,0.07477,2.73792,1.66174,1.08425,0.000613184,0.000613184,0.000613184
175,2373.6,1.11381,0.74229,1.05841,0.37264,0.20285,0.1876,0.07477,2.73792,1.66174,1.08425,0.000608468,0.000608468,0.000608468
176,2386.97,1.0619,0.73391,1.07022,0.33812,0.22781,0.1829,0.07038,2.73538,1.68921,1.08688,0.000603752,0.000603752,0.000603752
177,2399.77,1.04274,0.71233,1.04994,0.33812,0.22781,0.1829,0.07038,2.73538,1.68921,1.08688,0.000599037,0.000599037,0.000599037
178,2412.48,1.08414,0.7212,1.07727,0.30465,0.23458,0.17577,0.06957,2.76068,1.736,1.09949,0.000594321,0.000594321,0.000594321
179,2425.71,1.09151,0.73978,1.02807,0.30465,0.23458,0.17577,0.06957,2.76068,1.736,1.09949,0.000589605,0.000589605,0.000589605
180,2438.22,1.04237,0.67318,1.04896,0.29134,0.25722,0.17238,0.06813,2.78498,1.72751,1.11254,0.00058489,0.00058489,0.00058489
181,2451.03,1.07804,0.72337,1.09221,0.29134,0.25722,0.17238,0.06813,2.78498,1.72751,1.11254,0.000580174,0.000580174,0.000580174
182,2464.88,1.07451,0.69631,1.03522,0.27932,0.24236,0.17113,0.06909,2.77896,1.70905,1.11192,0.000575458,0.000575458,0.000575458
183,2478.33,1.06545,0.6713,1.05752,0.27932,0.24236,0.17113,0.06909,2.77896,1.70905,1.11192,0.000570743,0.000570743,0.000570743
184,2491.72,1.07738,0.72594,1.01908,0.33801,0.20588,0.16629,0.07502,2.81627,1.68527,1.12617,0.000566027,0.000566027,0.000566027
185,2506.05,1.04131,0.71328,1.02183,0.33801,0.20588,0.16629,0.07502,2.81627,1.68527,1.12617,0.000561311,0.000561311,0.000561311
186,2519.42,0.99707,0.66474,1.02636,0.39728,0.1936,0.17376,0.07549,2.88798,1.68219,1.1519,0.000556595,0.000556595,0.000556595
187,2532.15,0.98532,0.69582,1.02676,0.39728,0.1936,0.17376,0.07549,2.88798,1.68219,1.1519,0.00055188,0.00055188,0.00055188
188,2545.18,1.01703,0.68041,1.0645,0.34109,0.18913,0.17419,0.06741,2.95554,1.67611,1.17728,0.000547164,0.000547164,0.000547164
