epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,2581.83,1.13944,0.78573,1.05644,0.59039,0.76023,0.89865,0.44214,1.71597,1.05132,1.45611,0.0006179,0.0006179,0.0006179
174,2596.42,1.16122,0.74887,1.04378,0.60725,0.76023,0.84076,0.41516,1.67673,1.06984,1.4523,0.000613184,0.000613184,0.000613184
175,2612.29,1.14847,0.74912,1.05023,0.60725,0.76023,0.84076,0.41516,1.67673,1.06984,1.4523,0.000608468,0.000608468,0.000608468
176,2626.83,1.09001,0.73059,1.06632,0.53058,0.76023,0.80398,0.4154,1.62132,1.08822,1.41061,0.000603752,0.000603752,0.000603752
177,2640.61,1.08208,0.7324,1.03828,0.53058,0.76023,0.80398,0.4154,1.62132,1.08822,1.41061,0.000599037,0.000599037,0.000599037
178,2655.03,1.16247,0.76159,1.06527,0.50872,0.76023,0.77894,0.41067,1.63723,1.09354,1.40067,0.000594321,0.000594321,0.000594321
179,2668.92,1.13238,0.76151,1.01976,0.50872,0.76023,0.77894,0.41067,1.63723,1.09354,1.40067,0.000589605,0.000589605,0.000589605
180,2682.13,1.05318,0.68182,1.04216,0.54423,0.76023,0.79869,0.44521,1.62794,1.08894,1.37754,0.00058489,0.00058489,0.00058489
181,2695.42,1.13105,0.74824,1.07176,0.54423,0.76023,0.79869,0.44521,1.62794,1.08894,1.37754,0.000580174,0.000580174,0.000580174
182,2710.12,1.08548,0.69556,1.01977,0.64248,0.76023,0.82963,0.45032,1.62527,1.08582,1.37118,0.000575458,0.000575458,0.000575458
183,2724.22,1.13188,0.71342,1.04129,0.64248,0.76023,0.82963,0.45032,1.62527,1.08582,1.37118,0.000570743,0.000570743,0.000570743
184,2739.68,1.1549,0.76025,1.01482,0.70457,0.81114,0.84758,0.4761,1.64347,1.06634,1.39069,0.000566027,0.000566027,0.000566027
185,2754.89,1.05896,0.72336,1.01786,0.70457,0.81114,0.84758,0.4761,1.64347,1.06634,1.39069,0.000561311,0.000561311,0.000561311
186,2769.21,0.99495,0.6769,1.02563,0.71408,0.86454,0.90069,0.4949,1.68693,1.07915,1.40622,0.000556595,0.000556595,0.000556595
187,2783.19,1.0545,0.73468,1.01246,0.71408,0.86454,0.90069,0.4949,1.68693,1.07915,1.40622,0.00055188,0.00055188,0.00055188
188,2797.12,1.03651,0.70219,1.04635,0.72005,0.87276,0.91705,0.48211,1.72507,1.11894,1.44168,0.000547164,0.000547164,0.000547164
189,2812.3,1.25012,0.80238,1.03432,0.72005,0.87276,0.91705,0.48211,1.72507,1.11894,1.44168,0.000542448,0.000542448,0.000542448
190,2827.98,1.15091,0.74309,1.02609,0.70609,0.86756,0.91322,0.47516,1.71152,1.13641,1.43146,0.000537733,0.000537733,0.000537733
191,2842.64,1.13641,0.75325,1.0466,0.70609,0.86756,0.91322,0.47516,1.71152,1.13641,1.43146,0.000533017,0.000533017,0.000533017
192,2856.78,1.10843,0.70121,1.04399,0.71423,0.84892,0.90674,0.4725,1.69674,1.12042,1.42581,0.000528301,0.000528301,0.000528301
193,2870.97,1.13339,0.74077,1.03479,0.71423,0.84892,0.90674,0.4725,1.69674,1.12042,1.42581,0.000523586,0.000523586,0.000523586
194,2884.94,1.08151,0.70858,1.04784,0.718,0.79925,0.89615,0.45667,1.74459,1.12113,1.45008,0.00051887,0.00051887,0.00051887
195,2900.11,1.10579,0.70481,1.02582,0.718,0.79925,0.89615,0.45667,1.74459,1.12113,1.45008,0.000514154,0.000514154,0.000514154
196,2914.42,1.04791,0.71954,1.04646,0.72249,0.66667,0.83814,0.40934,1.80488,1.17405,1.48451,0.000509438,0.000509438,0.000509438
197,2929.67,1.08679,0.73505,0.98957,0.72249,0.66667,0.83814,0.40934,1.80488,1.17405,1.48451,0.000504723,0.000504723,0.000504723
198,2944.69,1.03371,0.70547,0.97772,0.72387,0.66667,0.87319,0.44054,1.76749,1.16019,1.45551,0.000500007,0.000500007,0.000500007
199,2960.45,1.1519,0.77434,1.03909,0.72387,0.66667,0.87319,0.44054,1.76749,1.16019,1.45551,0.000495291,0.000495291,0.000495291
200,2975.35,1.0816,0.69207,1.00795,0.71971,0.66667,0.88449,0.46492,1.71631,1.10307,1.41842,0.000490576,0.000490576,0.000490576
201,2990.48,1.02965,0.68418,1.03073,0.71971,0.66667,0.88449,0.46492,1.71631,1.10307,1.41842,0.00048586,0.00048586,0.00048586
202,3005.25,1.01652,0.7104,1.03821,0.7107,0.66667,0.87935,0.44663,1.71763,1.09067,1.44491,0.000481144,0.000481144,0.000481144
203,3019.87,1.08074,0.69098,1.0263,0.7107,0.66667,0.87935,0.44663,1.71763,1.09067,1.44491,0.000476429,0.000476429,0.000476429
204,3034.48,1.01661,0.68163,1.02904,0.71223,0.66667,0.8662,0.43318,1.71751,1.12254,1.46292,0.000471713,0.000471713,0.000471713
205,3047.9,1.01461,0.7053,1.05085,0.71223,0.66667,0.8662,0.43318,1.71751,1.12254,1.46292,0.000466997,0.000466997,0.000466997
206,3062.76,1.02845,0.70976,0.98754,0.7221,0.66667,0.85906,0.43306,1.67447,1.16492,1.4364,0.000462281,0.000462281,0.000462281
207,3077.21,1.09379,0.699,1.04588,0.7221,0.66667,0.85906,0.43306,1.67447,1.16492,1.4364,0.000457566,0.000457566,0.000457566
208,3091.14,1.07337,0.71513,1.06061,0.79404,0.64912,0.81913,0.41239,1.62723,1.14643,1.3954,0.00045285,0.00045285,0.00045285
209,3105.54,1.17442,0.7487,1.00845,0.79404,0.64912,0.81913,0.41239,1.62723,1.14643,1.3954,0.000448134,0.000448134,0.000448134
210,3120.32,1.02875,0.6772,0.99174,0.79313,0.64912,0.73365,0.38629,1.58936,1.13313,1.37827,0.000443419,0.000443419,0.000443419
211,3134.19,1.04734,0.70524,1.00963,0.79313,0.64912,0.73365,0.38629,1.58936,1.13313,1.37827,0.000438703,0.000438703,0.000438703
212,3150.03,1.12411,0.717,1.02204,0.79313,0.64912,0.72441,0.3734,1.56988,1.14914,1.37286,0.000433987,0.000433987,0.000433987
213,3164.5,1.03627,0.70527,0.98843,0.79313,0.64912,0.72441,0.3734,1.56988,1.14914,1.37286,0.000429272,0.000429272,0.000429272
214,3179.04,1.03871,0.66738,0.9821,0.79385,0.65115,0.74172,0.3837,1.57436,1.19383,1.39084,0.000424556,0.000424556,0.000424556
215,3193.95,1.16396,0.73543,1.0776,0.79385,0.65115,0.74172,0.3837,1.57436,1.19383,1.39084,0.00041984,0.00041984,0.00041984
216,3210.1,0.9724,0.64266,0.98079,0.79555,0.64912,0.73763,0.36242,1.65042,1.20803,1.45175,0.000415124,0.000415124,0.000415124
217,3224.21,1.00589,0.73302,1.03149,0.79555,0.64912,0.73763,0.36242,1.65042,1.20803,1.45175,0.000410409,0.000410409,0.000410409
218,3237.66,0.97353,0.65899,1.06891,0.79659,0.64912,0.76577,0.38805,1.7341,1.20467,1.50365,0.000405693,0.000405693,0.000405693
219,3252.18,1.02025,0.67064,1.01998,0.79659,0.64912,0.76577,0.38805,1.7341,1.20467,1.50365,0.000400977,0.000400977,0.000400977
220,3266.48,1.09774,0.68138,1.02354,0.79651,0.64912,0.7952,0.40626,1.74117,1.20078,1.50628,0.000396262,0.000396262,0.000396262
