epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,333.067,1.51441,1.12974,1.10497,0.07171,0.11961,0.05842,0.01647,3.38143,2.9635,1.14574,0.00112723,0.00112723,0.00112723
48,340.294,1.43694,1.14095,1.15993,0.09147,0.17184,0.07505,0.02394,3.363,2.89505,1.13126,0.00114699,0.00114699,0.00114699
49,347.351,1.49688,1.13679,1.11907,0.09147,0.17184,0.07505,0.02394,3.363,2.89505,1.13126,0.00116657,0.00116657,0.00116657
50,355.301,1.57992,1.18545,1.21887,0.16446,0.23761,0.0825,0.02472,3.28425,2.4619,1.09905,0.00118595,0.00118595,0.00118595
51,362.883,1.57937,1.08604,1.23089,0.16446,0.23761,0.0825,0.02472,3.28425,2.4619,1.09905,0.00119322,0.00119322,0.00119322
52,370.378,1.59837,1.16739,1.20313,0.24765,0.24652,0.06285,0.02147,3.2027,2.38767,1.07151,0.0011885,0.0011885,0.0011885
53,377.73,1.55353,1.1774,1.19186,0.24765,0.24652,0.06285,0.02147,3.2027,2.38767,1.07151,0.00118378,0.00118378,0.00118378
54,384.785,1.38524,1.12269,1.13207,0.1957,0.2451,0.07111,0.02481,3.18266,2.26022,1.07549,0.00117907,0.00117907,0.00117907
55,391.913,1.63469,1.14139,1.18748,0.1957,0.2451,0.07111,0.02481,3.18266,2.26022,1.07549,0.00117435,0.00117435,0.00117435
56,398.548,1.50659,1.10043,1.1667,0.14484,0.30963,0.12252,0.03882,3.29195,2.0362,1.10127,0.00116964,0.00116964,0.00116964
57,404.973,1.47453,1.22293,1.17069,0.14484,0.30963,0.12252,0.03882,3.29195,2.0362,1.10127,0.00116492,0.00116492,0.00116492
58,411.188,1.59137,1.14446,1.26833,0.12667,0.26417,0.10036,0.02934,3.43668,1.91261,1.1341,0.00116021,0.00116021,0.00116021
59,417.921,1.56968,1.05143,1.15318,0.12667,0.26417,0.10036,0.02934,3.43668,1.91261,1.1341,0.00115549,0.00115549,0.00115549
60,424.038,1.43554,1.15973,1.13008,0.26238,0.18438,0.10013,0.02962,3.19711,1.89924,1.06017,0.00115077,0.00115077,0.00115077
61,430.817,1.54265,1.12507,1.11516,0.26238,0.18438,0.10013,0.02962,3.19711,1.89924,1.06017,0.00114606,0.00114606,0.00114606
62,437.6,1.42865,1.04763,1.13257,0.2525,0.2379,0.12262,0.04028,3.10612,2.13969,1.0343,0.00114134,0.00114134,0.00114134
63,444.55,1.42481,0.976,1.13605,0.2525,0.2379,0.12262,0.04028,3.10612,2.13969,1.0343,0.00113663,0.00113663,0.00113663
64,450.981,1.45745,1.01302,1.12329,0.22271,0.19037,0.0907,0.02521,3.11535,2.46239,1.04192,0.00113191,0.00113191,0.00113191
65,457.431,1.52288,1.07957,1.18378,0.22271,0.19037,0.0907,0.02521,3.11535,2.46239,1.04192,0.0011272,0.0011272,0.0011272
66,464.515,1.51127,1.05374,1.25301,0.23229,0.20321,0.10778,0.02881,3.01313,2.3535,1.0251,0.00112248,0.00112248,0.00112248
67,472.073,1.59398,1.01494,1.16842,0.23229,0.20321,0.10778,0.02881,3.01313,2.3535,1.0251,0.00111776,0.00111776,0.00111776
68,479.542,1.55994,0.98462,1.14271,0.5701,0.20866,0.10991,0.03305,3.00536,2.08305,1.01955,0.00111305,0.00111305,0.00111305
69,486.862,1.49624,1.04582,1.14189,0.5701,0.20866,0.10991,0.03305,3.00536,2.08305,1.01955,0.00110833,0.00110833,0.00110833
70,493.883,1.47444,1.08847,1.15455,0.2145,0.30089,0.13073,0.04518,3.08754,2.01443,1.0431,0.00110362,0.00110362,0.00110362
71,501.297,1.47972,0.99178,1.16025,0.2145,0.30089,0.13073,0.04518,3.08754,2.01443,1.0431,0.0010989,0.0010989,0.0010989
72,508.777,1.49528,1.00479,1.16673,0.21163,0.30018,0.12866,0.04609,3.11595,2.06264,1.05374,0.00109419,0.00109419,0.00109419
73,516.244,1.47765,0.96156,1.13613,0.21163,0.30018,0.12866,0.04609,3.11595,2.06264,1.05374,0.00108947,0.00108947,0.00108947
74,523.551,1.57902,1.16161,1.32811,0.3304,0.29037,0.14251,0.05253,3.05166,2.40494,1.0321,0.00108475,0.00108475,0.00108475
75,530.289,1.44904,1.00961,1.13629,0.3304,0.29037,0.14251,0.05253,3.05166,2.40494,1.0321,0.00108004,0.00108004,0.00108004
76,537.52,1.42301,0.95654,1.12305,0.38254,0.20624,0.07741,0.02614,3.04714,2.74952,1.02095,0.00107532,0.00107532,0.00107532
77,544.448,1.36026,0.92961,1.11454,0.38254,0.20624,0.07741,0.02614,3.04714,2.74952,1.02095,0.00107061,0.00107061,0.00107061
78,551.783,1.44213,1.03102,1.13484,0.46842,0.18877,0.06362,0.02303,3.01248,2.83961,1.00729,0.00106589,0.00106589,0.00106589
79,559.492,1.53707,1.02371,1.12975,0.46842,0.18877,0.06362,0.02303,3.01248,2.83961,1.00729,0.00106118,0.00106118,0.00106118
80,566.416,1.52645,1.01509,1.10322,0.36019,0.17219,0.07053,0.02615,3.00082,2.57175,0.9996,0.00105646,0.00105646,0.00105646
81,573.724,1.38372,1.0934,1.13916,0.36019,0.17219,0.07053,0.02615,3.00082,2.57175,0.9996,0.00105174,0.00105174,0.00105174
82,581.918,1.56691,1.04039,1.27988,0.36772,0.20873,0.11236,0.04576,3.0215,2.32118,1.0015,0.00104703,0.00104703,0.00104703
83,589.079,1.3662,0.92085,1.18687,0.36772,0.20873,0.11236,0.04576,3.0215,2.32118,1.0015,0.00104231,0.00104231,0.00104231
84,597.138,1.46339,0.95067,1.07049,0.23673,0.2066,0.12232,0.05474,3.12648,2.18649,1.03417,0.0010376,0.0010376,0.0010376
85,603.959,1.38789,0.99633,1.12883,0.23673,0.2066,0.12232,0.05474,3.12648,2.18649,1.03417,0.00103288,0.00103288,0.00103288
86,610.671,1.40083,0.96706,1.13463,0.19891,0.22549,0.12744,0.05576,3.17079,2.1492,1.04829,0.00102817,0.00102817,0.00102817
87,618.101,1.40246,0.93808,1.08448,0.19891,0.22549,0.12744,0.05576,3.17079,2.1492,1.04829,0.00102345,0.00102345,0.00102345
88,625.213,1.35508,1.04022,1.06897,0.1959,0.24599,0.14023,0.06058,3.10344,2.12696,1.03165,0.00101873,0.00101873,0.00101873
89,632.585,1.4443,1.02846,1.19844,0.1959,0.24599,0.14023,0.06058,3.10344,2.12696,1.03165,0.00101402,0.00101402,0.00101402
90,639.776,1.41493,0.96041,1.09389,0.36181,0.16649,0.15141,0.06542,3.01743,2.08705,1.01071,0.0010093,0.0010093,0.0010093
91,646.95,1.40301,0.9086,1.06292,0.36181,0.16649,0.15141,0.06542,3.01743,2.08705,1.01071,0.00100459,0.00100459,0.00100459
92,654.244,1.36587,0.89213,1.05779,0.28495,0.21194,0.15513,0.06514,2.99768,2.11663,1.0022,0.000999871,0.000999871,0.000999871
93,661.223,1.37517,0.98111,1.10799,0.28495,0.21194,0.15513,0.06514,2.99768,2.11663,1.0022,0.000995156,0.000995156,0.000995156
94,668.458,1.32862,0.90098,1.08121,0.28254,0.23922,0.14871,0.06057,2.96041,2.23713,0.99966,0.00099044,0.00099044,0.00099044
95,675.254,1.4022,0.87665,1.1034,0.28254,0.23922,0.14871,0.06057,2.96041,2.23713,0.99966,0.000985724,0.000985724,0.000985724
96,682.985,1.40167,1.01379,1.16713,0.23143,0.28164,0.13746,0.06337,2.95383,2.37117,0.99906,0.000981008,0.000981008,0.000981008
97,689.778,1.35494,0.90566,1.1264,0.23143,0.28164,0.13746,0.06337,2.95383,2.37117,0.99906,0.000976293,0.000976293,0.000976293
98,697.324,1.37352,0.83053,1.10684,0.24542,0.27861,0.13303,0.05953,2.9888,2.42647,1.00446,0.000971577,0.000971577,0.000971577
99,704.25,1.34711,0.80588,1.05846,0.24542,0.27861,0.13303,0.05953,2.9888,2.42647,1.00446,0.000966861,0.000966861,0.000966861
100,711.575,1.36827,0.88943,1.10873,0.23122,0.29073,0.14478,0.05903,3.03244,2.37822,1.02006,0.000962146,0.000962146,0.000962146
101,718.146,1.40656,0.88452,1.13146,0.23122,0.29073,0.14478,0.05903,3.03244,2.37822,1.02006,0.00095743,0.00095743,0.00095743
102,725.135,1.41611,0.92071,1.08069,0.26158,0.23549,0.16023,0.05919,3.03275,2.22284,1.02394,0.000952714,0.000952714,0.000952714
103,732.356,1.30232,0.83252,1.10238,0.26158,0.23549,0.16023,0.05919,3.03275,2.22284,1.02394,0.000947999,0.000947999,0.000947999
104,739.537,1.30057,0.94819,1.05081,0.26182,0.25545,0.15463,0.05774,3.0284,2.02287,1.01921,0.000943283,0.000943283,0.000943283
105,746.345,1.33751,0.85915,1.13751,0.26182,0.25545,0.15463,0.05774,3.0284,2.02287,1.01921,0.000938567,0.000938567,0.000938567
106,753.293,1.38897,0.87917,1.15357,0.26746,0.25481,0.15458,0.0598,2.9706,1.9371,1.00022,0.000933851,0.000933851,0.000933851
107,759.681,1.35828,0.82428,1.14365,0.26746,0.25481,0.15458,0.0598,2.9706,1.9371,1.00022,0.000929136,0.000929136,0.000929136
108,766.561,1.28296,0.81061,1.04229,0.29215,0.22418,0.16393,0.0619,2.96206,1.94542,0.99957,0.00092442,0.00092442,0.00092442
109,773.869,1.30261,0.87954,1.09755,0.29215,0.22418,0.16393,0.0619,2.96206,1.94542,0.99957,0.000919704,0.000919704,0.000919704
110,781.869,1.3478,0.99851,1.0926,0.34389,0.21613,0.16526,0.06692,2.93837,1.9417,0.99521,0.000914989,0.000914989,0.000914989
111,788.918,1.37143,0.92226,1.12672,0.34389,0.21613,0.16526,0.06692,2.93837,1.9417,0.99521,0.000910273,0.000910273,0.000910273
112,796.08,1.41224,0.8603,1.04781,0.2935,0.22638,0.16351,0.06354,2.94199,1.94883,0.99509,0.000905557,0.000905557,0.000905557
113,803.298,1.29399,0.89938,1.12162,0.2935,0.22638,0.16351,0.06354,2.94199,1.94883,0.99509,0.000900842,0.000900842,0.000900842
114,809.898,1.33267,0.84815,1.07125,0.27542,0.22264,0.16449,0.06468,2.93168,1.89093,0.99583,0.000896126,0.000896126,0.000896126
115,816.665,1.29762,0.8595,1.08599,0.27542,0.22264,0.16449,0.06468,2.93168,1.89093,0.99583,0.00089141,0.00089141,0.00089141
116,823.51,1.37808,1.01751,1.29948,0.25879,0.2082,0.16448,0.0674,2.97751,1.84718,1.01323,0.000886694,0.000886694,0.000886694
117,831.19,1.25275,0.85849,1.08837,0.25879,0.2082,0.16448,0.0674,2.97751,1.84718,1.01323,0.000881979,0.000881979,0.000881979
118,838.387,1.4343,0.85481,1.07346,0.19205,0.27384,0.15906,0.0605,2.9763,1.84605,1.01542,0.000877263,0.000877263,0.000877263
119,845.712,1.27248,0.86322,1.07604,0.19205,0.27384,0.15906,0.0605,2.9763,1.84605,1.01542,0.000872547,0.000872547,0.000872547
120,852.737,1.40612,0.85216,1.07585,0.21076,0.32389,0.14315,0.05657,2.91461,1.87505,0.99778,0.000867832,0.000867832,0.000867832
121,860.048,1.29553,0.90577,1.1133,0.21076,0.32389,0.14315,0.05657,2.91461,1.87505,0.99778,0.000863116,0.000863116,0.000863116
122,867.1,1.26659,0.88941,1.06764,0.21953,0.28913,0.15609,0.06305,2.92286,1.96411,0.99029,0.0008584,0.0008584,0.0008584
123,873.985,1.24553,0.81033,1.11124,0.21953,0.28913,0.15609,0.06305,2.92286,1.96411,0.99029,0.000853685,0.000853685,0.000853685
124,881.276,1.35788,0.83584,1.06183,0.20894,0.28984,0.15358,0.06582,2.93037,1.97728,0.99416,0.000848969,0.000848969,0.000848969
125,888.295,1.35597,0.87457,1.06134,0.20894,0.28984,0.15358,0.06582,2.93037,1.97728,0.99416,0.000844253,0.000844253,0.000844253
126,895.523,1.31872,0.84747,1.02828,0.25622,0.25205,0.16662,0.06638,2.93556,1.88933,1.003,0.000839537,0.000839537,0.000839537
127,903.436,1.35702,0.9147,1.11915,0.25622,0.25205,0.16662,0.06638,2.93556,1.88933,1.003,0.000834822,0.000834822,0.000834822
128,910.163,1.30865,0.88637,1.06319,0.23672,0.25761,0.16969,0.06396,2.94854,1.86114,1.00101,0.000830106,0.000830106,0.000830106
129,918,1.19979,0.89002,1.03747,0.23672,0.25761,0.16969,0.06396,2.94854,1.86114,1.00101,0.00082539,0.00082539,0.00082539
130,924.737,1.22701,0.75982,1.07199,0.23525,0.27344,0.16502,0.06151,2.91815,1.89046,0.99418,0.000820675,0.000820675,0.000820675
131,931.537,1.21659,0.96406,1.07183,0.23525,0.27344,0.16502,0.06151,2.91815,1.89046,0.99418,0.000815959,0.000815959,0.000815959
132,937.741,1.4303,0.93312,1.1787,0.23022,0.30129,0.16634,0.05594,2.93861,1.967,0.99325,0.000811243,0.000811243,0.000811243
133,944.306,1.17013,0.79939,1.02608,0.23022,0.30129,0.16634,0.05594,2.93861,1.967,0.99325,0.000806528,0.000806528,0.000806528
134,951.065,1.27928,0.81502,1.14255,0.21871,0.2467,0.13119,0.04547,2.9634,2.08705,0.99653,0.000801812,0.000801812,0.000801812
135,957.572,1.19504,0.82962,1.05882,0.21871,0.2467,0.13119,0.04547,2.9634,2.08705,0.99653,0.000797096,0.000797096,0.000797096
136,964.584,1.27315,0.88956,1.01458,0.23303,0.20053,0.11529,0.03767,2.8944,2.07302,0.99785,0.00079238,0.00079238,0.00079238
137,971.289,1.33541,0.84156,1.02035,0.23303,0.20053,0.11529,0.03767,2.8944,2.07302,0.99785,0.000787665,0.000787665,0.000787665
138,977.882,1.18228,0.87699,1.01903,0.2385,0.2066,0.11099,0.04008,2.89577,2.0143,1.00379,0.000782949,0.000782949,0.000782949
139,984.394,1.20581,0.79127,1.01488,0.2385,0.2066,0.11099,0.04008,2.89577,2.0143,1.00379,0.000778233,0.000778233,0.000778233
140,990.913,1.27058,0.82812,1.09999,0.24083,0.22923,0.11405,0.04301,2.88522,2.03467,1.00825,0.000773518,0.000773518,0.000773518
141,997.685,1.34568,0.83452,1.01228,0.24083,0.22923,0.11405,0.04301,2.88522,2.03467,1.00825,0.000768802,0.000768802,0.000768802
142,1004.3,1.15721,0.82804,1.02488,0.28462,0.19144,0.12451,0.04277,2.88694,1.97775,1.00635,0.000764086,0.000764086,0.000764086
143,1011.01,1.29891,0.87064,1.03396,0.28462,0.19144,0.12451,0.04277,2.88694,1.97775,1.00635,0.000759371,0.000759371,0.000759371
144,1017.57,1.31549,0.80204,1.0345,0.2615,0.22478,0.13668,0.0436,2.9211,1.90716,1.0027,0.000754655,0.000754655,0.000754655
145,1024.16,1.25433,0.80662,1.0674,0.2615,0.22478,0.13668,0.0436,2.9211,1.90716,1.0027,0.000749939,0.000749939,0.000749939
146,1030.98,1.23952,0.79231,1.10404,0.19323,0.31872,0.16132,0.05561,2.93298,1.82791,1.00342,0.000745223,0.000745223,0.000745223
147,1038.26,1.25476,0.78784,0.99464,0.19323,0.31872,0.16132,0.05561,2.93298,1.82791,1.00342,0.000740508,0.000740508,0.000740508
148,1044.98,1.22771,0.78846,1.00467,0.17267,0.31569,0.16051,0.06344,2.91955,1.75838,1.01161,0.000735792,0.000735792,0.000735792
149,1051.67,1.2694,0.80687,1.1241,0.17267,0.31569,0.16051,0.06344,2.91955,1.75838,1.01161,0.000731076,0.000731076,0.000731076
150,1059.11,1.37114,0.99824,1.05501,0.19148,0.35258,0.16659,0.06819,2.92846,1.77189,1.01177,0.000726361,0.000726361,0.000726361
151,1065.86,1.16404,0.74584,1.06833,0.19148,0.35258,0.16659,0.06819,2.92846,1.77189,1.01177,0.000721645,0.000721645,0.000721645
152,1072.85,1.28471,0.75584,1.02733,0.241,0.33209,0.15225,0.0611,3.00947,1.93067,1.00717,0.000716929,0.000716929,0.000716929
153,1079.84,1.33472,0.84322,1.04732,0.241,0.33209,0.15225,0.0611,3.00947,1.93067,1.00717,0.000712214,0.000712214,0.000712214
154,1086.9,1.2466,0.74604,1.05356,0.30284,0.28663,0.13068,0.05214,3.11222,2.248,1.02289,0.000707498,0.000707498,0.000707498
155,1093.16,1.1735,0.77247,1.10527,0.30284,0.28663,0.13068,0.05214,3.11222,2.248,1.02289,0.000702782,0.000702782,0.000702782
156,1100.09,1.27954,0.88354,1.12862,0.325,0.21836,0.10554,0.03427,3.16045,2.51722,1.03824,0.000698066,0.000698066,0.000698066
157,1107.08,1.26778,0.75951,1.08826,0.325,0.21836,0.10554,0.03427,3.16045,2.51722,1.03824,0.000693351,0.000693351,0.000693351
158,1113.57,1.35713,0.84038,1.1293,0.3871,0.21301,0.10054,0.03646,3.13938,2.591,1.03328,0.000688635,0.000688635,0.000688635
159,1120.03,1.29245,0.79038,1.05979,0.3871,0.21301,0.10054,0.03646,3.13938,2.591,1.03328,0.000683919,0.000683919,0.000683919
160,1126.47,1.16046,0.74469,1.02489,0.34279,0.21907,0.10766,0.03704,3.06733,2.43046,1.01864,0.000679204,0.000679204,0.000679204
161,1133.22,1.13663,0.7631,1.02668,0.34279,0.21907,0.10766,0.03704,3.06733,2.43046,1.01864,0.000674488,0.000674488,0.000674488
162,1139.42,1.14602,0.76451,1.06096,0.34826,0.21462,0.12277,0.04397,3.02474,2.29583,1.00874,0.000669772,0.000669772,0.000669772
163,1145.96,1.27987,0.78616,1.05266,0.34826,0.21462,0.12277,0.04397,3.02474,2.29583,1.00874,0.000665057,0.000665057,0.000665057
164,1152.92,1.23011,0.75437,1.03462,0.47348,0.1695,0.13875,0.04965,2.99815,2.1553,1.00636,0.000660341,0.000660341,0.000660341
165,1159.27,1.24264,3.54007,1.09655,0.47348,0.1695,0.13875,0.04965,2.99815,2.1553,1.00636,0.000655625,0.000655625,0.000655625
166,1165.66,1.17925,0.73163,1.03205,0.4823,0.1754,0.15603,0.05515,2.97365,2.08634,1.00219,0.000650909,0.000650909,0.000650909
167,1172.13,1.26215,0.77374,1.06655,0.4823,0.1754,0.15603,0.05515,2.97365,2.08634,1.00219,0.000646194,0.000646194,0.000646194
168,1178.94,1.31781,1.08395,0.98462,0.43339,0.19893,0.16103,0.05499,2.93995,2.02502,0.99656,0.000641478,0.000641478,0.000641478
169,1185.17,1.24294,0.87171,1.06034,0.43339,0.19893,0.16103,0.05499,2.93995,2.02502,0.99656,0.000636762,0.000636762,0.000636762
170,1191.91,1.281,0.87832,0.99467,0.39583,0.19216,0.16141,0.05195,2.96251,2.04183,0.99667,0.000632047,0.000632047,0.000632047
171,1198.42,1.22331,0.80658,1.09242,0.39583,0.19216,0.16141,0.05195,2.96251,2.04183,0.99667,0.000627331,0.000627331,0.000627331
172,1205.02,1.24286,0.85534,1.00376,0.24227,0.33209,0.17431,0.05533,2.97493,2.15006,0.9991,0.000622615,0.000622615,0.000622615
173,1211.72,1.2119,0.92779,1.06518,0.24227,0.33209,0.17431,0.05533,2.97493,2.15006,0.9991,0.0006179,0.0006179,0.0006179
174,1218.19,1.30125,0.84204,1.04426,0.23297,0.31319,0.16402,0.05432,2.96854,2.16252,0.99776,0.000613184,0.000613184,0.000613184
175,1224.98,1.21107,0.92222,1.01764,0.23297,0.31319,0.16402,0.05432,2.96854,2.16252,0.99776,0.000608468,0.000608468,0.000608468
176,1231.72,1.13807,0.76462,1.00568,0.30931,0.24439,0.15368,0.05434,2.93407,2.1474,0.99564,0.000603752,0.000603752,0.000603752
177,1238.34,1.17255,0.76746,1.01824,0.30931,0.24439,0.15368,0.05434,2.93407,2.1474,0.99564,0.000599037,0.000599037,0.000599037
178,1244.62,1.17373,0.72627,1.08031,0.44256,0.14759,0.14964,0.05597,2.93397,2.10056,0.99957,0.000594321,0.000594321,0.000594321
179,1250.86,1.04452,0.86121,1.0731,0.44256,0.14759,0.14964,0.05597,2.93397,2.10056,0.99957,0.000589605,0.000589605,0.000589605
180,1257.63,1.09686,0.78815,0.99915,0.43474,0.15365,0.15777,0.06466,2.91677,2.04277,0.99993,0.00058489,0.00058489,0.00058489
181,1264.41,1.1494,0.7714,0.9798,0.43474,0.15365,0.15777,0.06466,2.91677,2.04277,0.99993,0.000580174,0.000580174,0.000580174
182,1270.66,1.27065,0.84621,1.07232,0.34416,0.18467,0.16504,0.06717,2.89838,2.0018,0.99829,0.000575458,0.000575458,0.000575458
183,1276.92,1.06755,0.74512,1.0466,0.34416,0.18467,0.16504,0.06717,2.89838,2.0018,0.99829,0.000570743,0.000570743,0.000570743
184,1283.67,1.11798,0.74895,1.0471,0.34255,0.18752,0.17656,0.06836,2.91608,1.95467,1.00056,0.000566027,0.000566027,0.000566027
185,1290.25,1.13369,0.76953,1.02063,0.34255,0.18752,0.17656,0.06836,2.91608,1.95467,1.00056,0.000561311,0.000561311,0.000561311
186,1296.75,1.18095,0.72192,1.01344,0.33359,0.19002,0.17497,0.06182,2.93688,1.9489,1.00115,0.000556595,0.000556595,0.000556595
