epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,35.8538,1.68598,3.13702,1.13548,0,0,0,0,3.93542,4.04424,1.27863,0.000175313,0.000175313,0.000175313
23,37.5724,1.71099,3.01197,1.09128,0,0,0,0,3.83422,4.04456,1.25116,0.000177436,0.000177436,0.000177436
24,39.0385,1.76228,3.03105,1.1114,0,0,0,0,3.83422,4.04456,1.25116,0.000178994,0.000178994,0.000178994
25,40.5211,1.76931,2.78244,1.28429,0,0,0,0,3.71551,4.03494,1.21219,0.000179985,0.000179985,0.000179985
26,41.9951,2.01477,2.8026,1.24136,0,0,0,0,3.71551,4.03494,1.21219,0.000180411,0.000180411,0.000180411
27,43.5251,1.70534,2.69365,1.12424,0,0,0,0,3.64337,4.03228,1.19418,0.000180271,0.000180271,0.000180271
28,45.2641,1.88041,3.05448,1.14236,0,0,0,0,3.64337,4.03228,1.19418,0.000179565,0.000179565,0.000179565
29,47.0412,1.48719,2.95114,1.14511,0,0,0,0,3.5395,4.03883,1.16719,0.000178293,0.000178293,0.000178293
30,48.6414,2.4907,2.57054,1.69398,0,0,0,0,3.5395,4.03883,1.16719,0.000176456,0.000176456,0.000176456
31,50.2727,1.6402,2.8754,1.07698,0,0,0,0,3.52747,4.04333,1.16503,0.000174052,0.000174052,0.000174052
32,51.8089,1.83151,2.77117,1.31021,0,0,0,0,3.52747,4.04333,1.16503,0.000171083,0.000171083,0.000171083
33,53.6252,1.78487,2.88352,1.11512,0,0,0,0,3.53,4.03743,1.16611,0.000167547,0.000167547,0.000167547
34,55.1883,1.62715,2.28552,1.12121,0,0,0,0,3.53,4.03743,1.16611,0.000163446,0.000163446,0.000163446
35,56.9312,1.80661,2.74853,1.09679,0,0,0,0,3.56749,4.03199,1.17786,0.000158779,0.000158779,0.000158779
36,58.6998,1.68633,2.81673,1.06923,0,0,0,0,3.56749,4.03199,1.17786,0.000153546,0.000153546,0.000153546
37,60.4176,2.4814,2.61449,1.3396,0,0,0,0,3.55217,4.02338,1.16857,0.000147747,0.000147747,0.000147747
38,62.0494,1.51239,2.24425,1.07565,0,0,0,0,3.55217,4.02338,1.16857,0.000141382,0.000141382,0.000141382
39,63.7239,2.08908,2.7563,1.13479,0,0,0,0,3.49785,4.01256,1.14904,0.000134452,0.000134452,0.000134452
40,65.3024,1.62771,2.55299,1.18071,0,0,0,0,3.49785,4.01256,1.14904,0.000126955,0.000126955,0.000126955
41,66.9611,1.91883,2.22028,1.28057,0,0,0,0,3.47879,4.00397,1.14175,0.000118893,0.000118893,0.000118893
42,68.513,1.83764,2.17739,1.21835,0,0,0,0,3.47879,4.00397,1.14175,0.000110264,0.000110264,0.000110264
43,70.1422,1.84748,2.2016,1.3624,0,0,0,0,3.48636,3.99574,1.14301,0.00010107,0.00010107,0.00010107
44,71.9062,1.84252,2.12913,1.28953,0,0,0,0,3.48636,3.99574,1.14301,9.13102e-05,9.13102e-05,9.13102e-05
45,73.6164,1.73304,2.08269,1.14586,0,0,0,0,3.49942,3.99038,1.14892,8.09843e-05,8.09843e-05,8.09843e-05
46,75.2575,1.77183,2.13499,1.20837,0,0,0,0,3.49942,3.99038,1.14892,7.00924e-05,7.00924e-05,7.00924e-05
47,76.9419,1.68189,2.00216,1.16308,0,0,0,0,3.51466,3.9849,1.15386,5.86347e-05,5.86347e-05,5.86347e-05
48,78.5499,1.76261,2.05323,1.12632,0,0,0,0,3.51466,3.9849,1.15386,4.66111e-05,4.66111e-05,4.66111e-05
49,80.2516,1.78903,2.1351,1.39999,0,0,0,0,3.52159,3.97825,1.15464,3.40216e-05,3.40216e-05,3.40216e-05
50,81.93,1.72697,2.01046,1.08711,0,0,0,0,3.52159,3.97825,1.15464,2.08663e-05,2.08663e-05,2.08663e-05
